-1.022006988525390625e+02,1.694091491699218750e+02,3.620232772827148438e+01,-2.573189735412597656e+01,1.960459518432617188e+01
-1.042168350219726562e+02,1.737384948730468750e+02,3.505996322631835938e+01,-3.032523155212402344e+01,1.419939231872558594e+01
-1.062902374267578125e+02,1.741735076904296875e+02,3.647011947631835938e+01,-3.147409057617187500e+01,1.930272865295410156e+01
-1.046465377807617188e+02,1.706720886230468750e+02,3.474212646484375000e+01,-2.663078498840332031e+01,2.057545280456542969e+01
-1.060200119018554688e+02,1.717510986328125000e+02,3.536358642578125000e+01,-2.894373321533203125e+01,1.784047698974609375e+01
-1.038355255126953125e+02,1.731091613769531250e+02,3.521828460693359375e+01,-3.204420852661132812e+01,2.128658676147460938e+01
-1.037588500976562500e+02,1.720390777587890625e+02,3.662814331054687500e+01,-3.317950057983398438e+01,1.947011566162109375e+01
-1.051754531860351562e+02,1.716937561035156250e+02,3.357073211669921875e+01,-2.993934631347656250e+01,1.851114654541015625e+01
-1.046219329833984375e+02,1.703257751464843750e+02,3.227207565307617188e+01,-2.993162345886230469e+01,2.044984245300292969e+01
-1.035967559814453125e+02,1.732637176513671875e+02,3.509966659545898438e+01,-2.869735527038574219e+01,1.657840538024902344e+01
-1.030549621582031250e+02,1.717828521728515625e+02,3.385608291625976562e+01,-3.052475929260253906e+01,2.253933906555175781e+01
-1.034368438720703125e+02,1.706405792236328125e+02,3.282555389404296875e+01,-3.183309364318847656e+01,1.751509475708007812e+01
-1.027288284301757812e+02,1.737992706298828125e+02,3.849867630004882812e+01,-3.102399826049804688e+01,1.713530540466308594e+01
-1.043844375610351562e+02,1.716956634521484375e+02,3.502390670776367188e+01,-2.934257507324218750e+01,1.643610763549804688e+01
-1.036867294311523438e+02,1.738559265136718750e+02,3.973289108276367188e+01,-2.773277091979980469e+01,1.585470581054687500e+01
-1.020631484985351562e+02,1.710040893554687500e+02,3.555101013183593750e+01,-2.695685768127441406e+01,1.987392997741699219e+01
-1.011859588623046875e+02,1.746149291992187500e+02,3.777170944213867188e+01,-2.932489013671875000e+01,1.986128807067871094e+01
-1.007279663085937500e+02,1.689247589111328125e+02,3.430090713500976562e+01,-2.837312126159667969e+01,1.440901851654052734e+01
-1.016816635131835938e+02,1.724361572265625000e+02,3.955797195434570312e+01,-2.428537368774414062e+01,1.735599708557128906e+01
-1.030183486938476562e+02,1.724883575439453125e+02,3.845005416870117188e+01,-3.144455146789550781e+01,1.739840316772460938e+01
-1.022162246704101562e+02,1.737421569824218750e+02,3.550848770141601562e+01,-2.787503814697265625e+01,1.885268402099609375e+01
-1.054398803710937500e+02,1.707075042724609375e+02,3.412704849243164062e+01,-2.579297637939453125e+01,2.255807685852050781e+01
-1.043134078979492188e+02,1.720721893310546875e+02,3.515694427490234375e+01,-2.606853103637695312e+01,1.960350990295410156e+01
-1.030124282836914062e+02,1.733600463867187500e+02,3.778678131103515625e+01,-2.765662384033203125e+01,1.887968063354492188e+01
-1.011668930053710938e+02,1.736775207519531250e+02,3.488510131835937500e+01,-2.897715759277343750e+01,2.069637680053710938e+01
-1.025343780517578125e+02,1.716094360351562500e+02,3.621405792236328125e+01,-2.844494628906250000e+01,1.756229591369628906e+01
-1.041649856567382812e+02,1.712708740234375000e+02,3.553829574584960938e+01,-3.024792480468750000e+01,1.597332000732421875e+01
-1.050642852783203125e+02,1.696357574462890625e+02,3.468929672241210938e+01,-2.741643142700195312e+01,1.939982795715332031e+01
-1.012740173339843750e+02,1.721332702636718750e+02,3.876766967773437500e+01,-2.770655059814453125e+01,1.540855503082275391e+01
-1.019691696166992188e+02,1.741183013916015625e+02,3.763471984863281250e+01,-2.448564147949218750e+01,1.565299510955810547e+01
-9.863771057128906250e+01,1.737324523925781250e+02,6.187200927734375000e+01,1.604862518310546875e+02,2.876933670043945312e+01
-1.024790496826171875e+02,1.702488098144531250e+02,3.341683959960937500e+01,-3.092955398559570312e+01,1.537624931335449219e+01
-1.041445312500000000e+02,1.728634948730468750e+02,3.874554061889648438e+01,-2.003610229492187500e+01,1.908213043212890625e+01
-1.002969589233398438e+02,1.746365661621093750e+02,6.543318176269531250e+01,1.601116180419921875e+02,2.406373977661132812e+01
-1.036357727050781250e+02,1.719312744140625000e+02,3.661836242675781250e+01,-2.613036537170410156e+01,1.889370155334472656e+01
-1.018774261474609375e+02,1.745697784423828125e+02,3.647449111938476562e+01,-2.869310188293457031e+01,1.783262062072753906e+01
-1.024210128784179688e+02,1.699890899658203125e+02,3.441487503051757812e+01,-3.195616340637207031e+01,1.938829803466796875e+01
-1.019457015991210938e+02,1.717857360839843750e+02,3.423858261108398438e+01,-3.102787971496582031e+01,2.189702224731445312e+01
-1.018624343872070312e+02,1.727650451660156250e+02,3.414151000976562500e+01,-2.996280097961425781e+01,1.751857185363769531e+01
-1.039131622314453125e+02,1.721466674804687500e+02,3.293318557739257812e+01,-2.851295852661132812e+01,1.402193164825439453e+01
-1.037039566040039062e+02,1.730170135498046875e+02,3.549629974365234375e+01,-2.650339698791503906e+01,1.926076316833496094e+01
-1.034106063842773438e+02,1.703287506103515625e+02,3.668509674072265625e+01,-1.981349372863769531e+01,2.139629364013671875e+01
-1.034424819946289062e+02,1.720946960449218750e+02,3.906965255737304688e+01,-2.755380439758300781e+01,1.664548683166503906e+01
-1.036959381103515625e+02,1.726351470947265625e+02,3.714250946044921875e+01,-2.860584068298339844e+01,1.887806510925292969e+01
-1.024778289794921875e+02,1.717686309814453125e+02,3.334265136718750000e+01,-2.744509124755859375e+01,1.762844467163085938e+01
-1.039433517456054688e+02,1.715028533935546875e+02,3.680446624755859375e+01,-2.716830253601074219e+01,1.584210014343261719e+01
-1.044432983398437500e+02,1.730891418457031250e+02,3.630865478515625000e+01,-3.001722526550292969e+01,1.700997543334960938e+01
-1.112675247192382812e+02,1.404908752441406250e+02,2.676978683471679688e+01,-3.034439277648925781e+01,2.915869903564453125e+01
-1.096577148437500000e+02,1.454712982177734375e+02,2.707455444335937500e+01,-2.965975761413574219e+01,2.740666580200195312e+01
-1.074242019653320312e+02,1.529090881347656250e+02,2.929720878601074219e+01,-2.946756553649902344e+01,2.659552955627441406e+01
-1.092867736816406250e+02,1.449227294921875000e+02,2.853037643432617188e+01,-2.977742958068847656e+01,2.755470657348632812e+01
-1.089096832275390625e+02,1.387048950195312500e+02,2.686221885681152344e+01,-3.208460998535156250e+01,2.387584495544433594e+01
-1.089289321899414062e+02,1.453654785156250000e+02,2.982998085021972656e+01,-3.003685188293457031e+01,2.688989257812500000e+01
-1.070543365478515625e+02,1.452678833007812500e+02,2.794001197814941406e+01,-3.055854225158691406e+01,2.499401664733886719e+01
-1.100252990722656250e+02,1.443890228271484375e+02,3.000538444519042969e+01,-2.946330833435058594e+01,2.678165435791015625e+01
-1.009147872924804688e+02,1.451366729736328125e+02,3.043379402160644531e+01,-3.406606674194335938e+01,1.266929340362548828e+01
-1.075478973388671875e+02,1.403603515625000000e+02,2.325568389892578125e+01,-3.184497642517089844e+01,2.588663673400878906e+01
-1.094702835083007812e+02,1.428916015625000000e+02,2.917759704589843750e+01,-3.058750152587890625e+01,2.448149871826171875e+01
-1.098094940185546875e+02,1.407382354736328125e+02,2.895643615722656250e+01,-2.765992546081542969e+01,2.788935852050781250e+01
-1.081052551269531250e+02,1.435934448242187500e+02,2.666764831542968750e+01,-3.225739669799804688e+01,2.863464355468750000e+01
-1.076675186157226562e+02,1.401323547363281250e+02,2.746500015258789062e+01,-3.098796844482421875e+01,3.222188949584960938e+01
-1.083860168457031250e+02,1.483078613281250000e+02,2.983695411682128906e+01,-2.962882232666015625e+01,2.861435699462890625e+01
-1.087475128173828125e+02,1.443650817871093750e+02,3.064393234252929688e+01,-2.899424171447753906e+01,2.772440719604492188e+01
-1.070074386596679688e+02,1.490748138427734375e+02,3.153564262390136719e+01,-2.952116775512695312e+01,2.285539245605468750e+01
-1.033420486450195312e+02,1.699049530029296875e+02,3.247805786132812500e+01,-2.999318122863769531e+01,1.651678276062011719e+01
-1.031216964721679688e+02,1.769552001953125000e+02,3.603224945068359375e+01,-2.906827545166015625e+01,1.754725265502929688e+01
-1.026455154418945312e+02,1.729622039794921875e+02,3.609747314453125000e+01,-3.276364898681640625e+01,1.504603290557861328e+01
-1.043858337402343750e+02,1.713733215332031250e+02,3.822004699707031250e+01,-2.678096580505371094e+01,1.749824523925781250e+01
-1.030731201171875000e+02,1.705311126708984375e+02,3.598432159423828125e+01,-2.836720848083496094e+01,1.801683998107910156e+01
-1.021000213623046875e+02,1.722709960937500000e+02,3.606173324584960938e+01,-2.582059860229492188e+01,2.079503440856933594e+01
-1.012163238525390625e+02,1.725460052490234375e+02,3.992060089111328125e+01,-2.948307228088378906e+01,1.764375686645507812e+01
-1.042116241455078125e+02,1.723204803466796875e+02,3.552366638183593750e+01,-2.861854934692382812e+01,1.834391021728515625e+01
-1.020978393554687500e+02,1.730462036132812500e+02,3.764899063110351562e+01,-2.991181755065917969e+01,1.724612808227539062e+01
-1.029883804321289062e+02,1.728331604003906250e+02,3.558249664306640625e+01,-3.230001068115234375e+01,1.869803047180175781e+01
-1.015713424682617188e+02,1.699416961669921875e+02,3.285526657104492188e+01,-2.860274124145507812e+01,1.787192916870117188e+01
-1.038679428100585938e+02,1.729697570800781250e+02,3.489626312255859375e+01,-2.785226058959960938e+01,1.617857742309570312e+01
-1.033940811157226562e+02,1.737750091552734375e+02,3.431919479370117188e+01,-3.097974205017089844e+01,1.750688362121582031e+01
-1.029057006835937500e+02,1.714603881835937500e+02,3.653599166870117188e+01,-3.001145553588867188e+01,1.619379997253417969e+01
-1.029682617187500000e+02,1.706280517578125000e+02,3.694045257568359375e+01,-3.093012428283691406e+01,1.783655929565429688e+01
-1.033947296142578125e+02,1.732747192382812500e+02,3.642036819458007812e+01,-2.096514892578125000e+01,1.972215461730957031e+01
-9.953601074218750000e+01,1.740300140380859375e+02,6.380883407592773438e+01,1.602940979003906250e+02,2.532231330871582031e+01
-1.042549667358398438e+02,1.704580383300781250e+02,3.263419342041015625e+01,-3.025776672363281250e+01,2.021954536437988281e+01
-1.035275497436523438e+02,1.725833892822265625e+02,3.645067596435546875e+01,-3.080521392822265625e+01,1.504484367370605469e+01
-1.035142593383789062e+02,1.693701477050781250e+02,3.244994354248046875e+01,-3.049159812927246094e+01,1.116102123260498047e+01
-1.040356903076171875e+02,1.697736206054687500e+02,3.715818786621093750e+01,-3.382370758056640625e+01,2.102855110168457031e+01
-1.040810546875000000e+02,1.713228912353515625e+02,3.766986083984375000e+01,-3.208841323852539062e+01,1.833671188354492188e+01
-1.013486633300781250e+02,1.712296447753906250e+02,3.348148727416992188e+01,-3.448231124877929688e+01,1.692899513244628906e+01
-1.018751144409179688e+02,1.707033081054687500e+02,3.603355789184570312e+01,-2.954302215576171875e+01,1.808865928649902344e+01
-1.045567855834960938e+02,1.741316833496093750e+02,3.798664855957031250e+01,-3.283110809326171875e+01,1.877444267272949219e+01
-1.026031112670898438e+02,1.694527130126953125e+02,3.551819229125976562e+01,-2.958769416809082031e+01,1.440395927429199219e+01
-1.034532775878906250e+02,1.694242858886718750e+02,3.683515930175781250e+01,-3.128002929687500000e+01,2.049432373046875000e+01
-1.049830551147460938e+02,1.727754669189453125e+02,3.542283630371093750e+01,-3.055089569091796875e+01,1.733404731750488281e+01
-1.028988189697265625e+02,1.736121063232421875e+02,3.470273208618164062e+01,-3.206423950195312500e+01,1.817390823364257812e+01
-1.031563720703125000e+02,1.713347473144531250e+02,3.582315444946289062e+01,-3.016793632507324219e+01,1.779105567932128906e+01
-1.045713806152343750e+02,1.744968566894531250e+02,3.731615066528320312e+01,-3.191646575927734375e+01,1.599494934082031250e+01
-1.040951614379882812e+02,1.721187438964843750e+02,3.614546966552734375e+01,-3.079724502563476562e+01,1.777993583679199219e+01
-1.043229293823242188e+02,1.716949615478515625e+02,3.627827072143554688e+01,-3.034971046447753906e+01,2.096077728271484375e+01
-1.045394210815429688e+02,1.727936401367187500e+02,3.725619888305664062e+01,-2.903237152099609375e+01,1.734239196777343750e+01
-1.071751403808593750e+02,1.456838073730468750e+02,3.204600906372070312e+01,-3.328650283813476562e+01,2.361246490478515625e+01
-1.106369018554687500e+02,1.417849426269531250e+02,3.229688262939453125e+01,-3.203912353515625000e+01,2.754038238525390625e+01
-1.092976074218750000e+02,1.513562316894531250e+02,3.256808471679687500e+01,-2.884854125976562500e+01,2.743869400024414062e+01
-1.085417327880859375e+02,1.450979156494140625e+02,2.915536499023437500e+01,-3.055943298339843750e+01,2.578030395507812500e+01
-1.086450195312500000e+02,1.481828765869140625e+02,3.186914062500000000e+01,-3.020634269714355469e+01,2.658111000061035156e+01
-1.086820373535156250e+02,1.372190246582031250e+02,2.930612564086914062e+01,-3.274732208251953125e+01,2.994932365417480469e+01
-1.074033050537109375e+02,1.360198059082031250e+02,2.861779212951660156e+01,-3.090984153747558594e+01,2.577150344848632812e+01
-1.069473648071289062e+02,1.475714263916015625e+02,2.725742149353027344e+01,-3.086590957641601562e+01,2.805264472961425781e+01
-1.086032180786132812e+02,1.501004943847656250e+02,2.795254516601562500e+01,-3.136046218872070312e+01,2.869023132324218750e+01
-1.058073577880859375e+02,1.501083068847656250e+02,2.952292442321777344e+01,-3.027464675903320312e+01,2.890631675720214844e+01
-1.062993774414062500e+02,1.450378723144531250e+02,2.796035766601562500e+01,-2.943441009521484375e+01,2.758777809143066406e+01
-1.071389999389648438e+02,1.540254821777343750e+02,3.053380393981933594e+01,-3.242864227294921875e+01,2.253293418884277344e+01
-1.087238540649414062e+02,1.439420166015625000e+02,2.978357887268066406e+01,-3.067832374572753906e+01,2.295560264587402344e+01
-1.090717010498046875e+02,1.456811523437500000e+02,3.108350563049316406e+01,-3.272557067871093750e+01,2.823339080810546875e+01
-1.081299285888671875e+02,1.452013092041015625e+02,2.755167198181152344e+01,-3.076166152954101562e+01,2.729536819458007812e+01
-1.108935241699218750e+02,1.430039520263671875e+02,3.009572601318359375e+01,-2.835301399230957031e+01,2.758386802673339844e+01
-1.090614776611328125e+02,1.452388305664062500e+02,2.974552536010742188e+01,-3.236641693115234375e+01,2.718218994140625000e+01
-1.083355102539062500e+02,1.417506103515625000e+02,2.838403511047363281e+01,-3.089828491210937500e+01,3.076385498046875000e+01
-1.094151229858398438e+02,1.513258972167968750e+02,3.231240081787109375e+01,-2.749084091186523438e+01,2.509849929809570312e+01
-1.070223159790039062e+02,1.422005767822265625e+02,3.207155227661132812e+01,-3.013025856018066406e+01,2.935975837707519531e+01
-1.086712112426757812e+02,1.468736419677734375e+02,2.907039070129394531e+01,-3.115367698669433594e+01,3.185146522521972656e+01
-1.081996917724609375e+02,1.514749908447265625e+02,3.109012985229492188e+01,-2.981761741638183594e+01,2.739193534851074219e+01
-1.094179763793945312e+02,1.582986145019531250e+02,3.202251434326171875e+01,-3.044313049316406250e+01,2.595544433593750000e+01
-1.069182891845703125e+02,1.501969909667968750e+02,2.980954360961914062e+01,-2.527766609191894531e+01,2.254846191406250000e+01
-1.080766372680664062e+02,1.418860473632812500e+02,2.875047111511230469e+01,-3.250529098510742188e+01,3.069063377380371094e+01
-1.083034515380859375e+02,1.448698120117187500e+02,2.469062805175781250e+01,-2.618041992187500000e+01,2.523476791381835938e+01
-1.097886581420898438e+02,1.531850738525390625e+02,3.162675285339355469e+01,-2.943874549865722656e+01,2.749777984619140625e+01
-1.069682693481445312e+02,1.470485839843750000e+02,3.146736526489257812e+01,-2.909326171875000000e+01,3.026080513000488281e+01
-1.085514526367187500e+02,1.479433746337890625e+02,2.767188835144042969e+01,-2.971778106689453125e+01,2.566956710815429688e+01
-1.089392242431640625e+02,1.433490905761718750e+02,2.919305610656738281e+01,-3.105553627014160156e+01,2.768367576599121094e+01
-1.084745483398437500e+02,1.424402160644531250e+02,3.230343627929687500e+01,-3.070169258117675781e+01,2.780919265747070312e+01
-1.077137222290039062e+02,1.416097869873046875e+02,2.702867889404296875e+01,-3.107210159301757812e+01,2.947615623474121094e+01
-1.107187042236328125e+02,1.391402893066406250e+02,2.611286926269531250e+01,-3.264551544189453125e+01,3.008295822143554688e+01
-1.085155715942382812e+02,1.472557525634765625e+02,3.069937324523925781e+01,-3.041746330261230469e+01,2.861216354370117188e+01
-1.087360153198242188e+02,1.457317504882812500e+02,2.940192604064941406e+01,-3.125418472290039062e+01,2.712766456604003906e+01
-1.097415466308593750e+02,1.480022430419921875e+02,2.707235336303710938e+01,-3.175355529785156250e+01,2.835527420043945312e+01
-1.073332901000976562e+02,1.522653503417968750e+02,3.093950271606445312e+01,-3.131720352172851562e+01,2.773119544982910156e+01
-1.054554519653320312e+02,1.480885467529296875e+02,3.043185234069824219e+01,-3.241357421875000000e+01,2.872445487976074219e+01
-1.080117340087890625e+02,1.500877075195312500e+02,2.895360565185546875e+01,-3.137995338439941406e+01,2.800562286376953125e+01
-1.061090469360351562e+02,1.471271209716796875e+02,2.729743957519531250e+01,-2.994522094726562500e+01,2.534289360046386719e+01
-1.075067825317382812e+02,1.522766723632812500e+02,3.126171112060546875e+01,-3.024935722351074219e+01,2.528102111816406250e+01
-1.096089172363281250e+02,1.487678527832031250e+02,3.071588516235351562e+01,-3.126312065124511719e+01,2.937970924377441406e+01
-1.078083343505859375e+02,1.429974212646484375e+02,3.117192077636718750e+01,-3.408543395996093750e+01,2.801683807373046875e+01
-1.094201889038085938e+02,1.494149780273437500e+02,2.725931167602539062e+01,-3.069574737548828125e+01,2.508812713623046875e+01
-1.068507156372070312e+02,1.487222290039062500e+02,2.948155212402343750e+01,-3.224057388305664062e+01,2.711812782287597656e+01
-1.062328338623046875e+02,1.465083923339843750e+02,3.140967750549316406e+01,-3.300440979003906250e+01,2.526601219177246094e+01
-1.000304412841796875e+02,1.481012878417968750e+02,2.951522254943847656e+01,-3.204356384277343750e+01,1.829371833801269531e+01
-1.092793884277343750e+02,1.451598663330078125e+02,3.316501235961914062e+01,-2.974149322509765625e+01,3.041627120971679688e+01
-1.059918975830078125e+02,1.446454620361328125e+02,2.924649429321289062e+01,-3.148753166198730469e+01,2.863785171508789062e+01
-1.064586029052734375e+02,1.599840698242187500e+02,3.097721672058105469e+01,-3.216269302368164062e+01,2.231851768493652344e+01
-1.081096878051757812e+02,1.442218170166015625e+02,2.920746421813964844e+01,-3.108682060241699219e+01,2.764530754089355469e+01
-1.100411453247070312e+02,1.522286529541015625e+02,2.856360816955566406e+01,-3.257631683349609375e+01,2.933887672424316406e+01
-1.071352539062500000e+02,1.434626617431640625e+02,3.087179756164550781e+01,-3.242671203613281250e+01,2.639754867553710938e+01
-1.051327667236328125e+02,1.590831451416015625e+02,3.299274063110351562e+01,-3.013418769836425781e+01,2.226505661010742188e+01
-1.087780380249023438e+02,1.463508758544921875e+02,2.952114677429199219e+01,-3.216882705688476562e+01,2.587219810485839844e+01
-1.102261962890625000e+02,1.424297332763671875e+02,2.675025367736816406e+01,-2.707147979736328125e+01,2.430095100402832031e+01
-1.097248458862304688e+02,1.504526214599609375e+02,3.106293869018554688e+01,-3.114288330078125000e+01,2.693272209167480469e+01
-1.059090957641601562e+02,1.484521179199218750e+02,2.819520568847656250e+01,-3.236310958862304688e+01,2.482551956176757812e+01
-1.081607513427734375e+02,1.494910736083984375e+02,3.252410888671875000e+01,-3.090126419067382812e+01,2.838731765747070312e+01
-1.097127914428710938e+02,1.405393829345703125e+02,2.522908210754394531e+01,-3.420847702026367188e+01,3.021122550964355469e+01
-1.086284866333007812e+02,1.490246582031250000e+02,2.792632484436035156e+01,-2.848038101196289062e+01,2.444782447814941406e+01
-1.057464294433593750e+02,1.486803283691406250e+02,3.032300949096679688e+01,-3.020625686645507812e+01,2.505702781677246094e+01
-1.097545623779296875e+02,1.422217254638671875e+02,2.775846672058105469e+01,-2.756041336059570312e+01,2.797202491760253906e+01
-1.092529449462890625e+02,1.500023498535156250e+02,2.906761360168457031e+01,-2.981916618347167969e+01,2.540063667297363281e+01
-1.073668670654296875e+02,1.459278259277343750e+02,2.881650543212890625e+01,-3.028065681457519531e+01,2.707475280761718750e+01
-1.096697998046875000e+02,1.455285797119140625e+02,3.104508590698242188e+01,-2.818157005310058594e+01,2.951744842529296875e+01
-1.066099548339843750e+02,1.460145874023437500e+02,2.872599029541015625e+01,-3.079163360595703125e+01,2.703675079345703125e+01
-1.089562149047851562e+02,1.456985015869140625e+02,2.747043609619140625e+01,-2.990493202209472656e+01,2.589508438110351562e+01
-1.087455291748046875e+02,1.391333007812500000e+02,2.625199127197265625e+01,-2.466024971008300781e+01,2.605449104309082031e+01
-1.083582000732421875e+02,1.444488067626953125e+02,2.979434967041015625e+01,-3.012571907043457031e+01,2.609795379638671875e+01
-1.074366073608398438e+02,1.482048187255859375e+02,3.175461387634277344e+01,-2.627127265930175781e+01,2.531530952453613281e+01
-1.100685653686523438e+02,1.478495483398437500e+02,3.217658615112304688e+01,-2.763782501220703125e+01,2.874214935302734375e+01
-1.110663299560546875e+02,1.388852081298828125e+02,2.768813514709472656e+01,-3.071742820739746094e+01,2.715994834899902344e+01
-1.062480010986328125e+02,1.504506072998046875e+02,3.293505096435546875e+01,-3.388584899902343750e+01,2.843614768981933594e+01
-1.070103836059570312e+02,1.552070159912109375e+02,3.272270584106445312e+01,-3.040382194519042969e+01,2.671822547912597656e+01
-1.086651000976562500e+02,1.416043395996093750e+02,2.873062133789062500e+01,-3.130923461914062500e+01,2.649603271484375000e+01
-1.091161804199218750e+02,1.469985809326171875e+02,3.070651626586914062e+01,-3.148543167114257812e+01,2.696164703369140625e+01
-1.080212783813476562e+02,1.469050292968750000e+02,2.952477073669433594e+01,-2.934117126464843750e+01,2.205023956298828125e+01
-1.073592224121093750e+02,1.589332580566406250e+02,3.257208251953125000e+01,-3.034506034851074219e+01,2.476475715637207031e+01
-1.091269378662109375e+02,1.504908752441406250e+02,3.112232398986816406e+01,-3.227448654174804688e+01,2.878756713867187500e+01
-1.075736083984375000e+02,1.411201934814453125e+02,2.935042762756347656e+01,-3.034118270874023438e+01,2.721302795410156250e+01
-1.092968292236328125e+02,1.453239440917968750e+02,3.069041061401367188e+01,-3.206831359863281250e+01,2.972246551513671875e+01
-1.098828353881835938e+02,1.490883331298828125e+02,3.231452178955078125e+01,-3.116136932373046875e+01,2.806120491027832031e+01
-1.320574645996093750e+02,-2.171342163085937500e+02,3.810146331787109375e+01,-9.125482559204101562e+00,1.504661178588867188e+01
-1.326145782470703125e+02,-2.177111968994140625e+02,3.636048507690429688e+01,-9.535963058471679688e+00,1.853353691101074219e+01
-1.316849822998046875e+02,-2.162454528808593750e+02,3.904264068603515625e+01,-6.102377414703369141e+00,1.386649322509765625e+01
-1.336896972656250000e+02,-2.199723663330078125e+02,4.013750839233398438e+01,-1.404430389404296875e+01,1.296310710906982422e+01
-1.324972076416015625e+02,-2.168648071289062500e+02,3.832339477539062500e+01,-1.413274860382080078e+01,1.402471446990966797e+01
-1.337053527832031250e+02,-2.177956085205078125e+02,3.911083221435546875e+01,-8.157724380493164062e+00,8.664810180664062500e+00
-1.331078796386718750e+02,-2.186341857910156250e+02,3.920034027099609375e+01,-1.376445293426513672e+01,1.768468475341796875e+01
-1.328277587890625000e+02,-2.154331970214843750e+02,3.404193496704101562e+01,-1.161681938171386719e+01,1.302768230438232422e+01
-1.328102874755859375e+02,-2.173704376220703125e+02,3.785242080688476562e+01,-1.095901489257812500e+01,1.438508892059326172e+01
-1.312902526855468750e+02,-2.143805847167968750e+02,3.774457168579101562e+01,-1.437091255187988281e+01,1.346608448028564453e+01
-1.327902069091796875e+02,-2.158366394042968750e+02,3.765297317504882812e+01,-1.368800449371337891e+01,1.340711402893066406e+01
-1.329514923095703125e+02,-2.184977569580078125e+02,3.872694396972656250e+01,-1.078280639648437500e+01,1.047379302978515625e+01
-1.311397094726562500e+02,-2.146402435302734375e+02,3.858667373657226562e+01,-1.382808685302734375e+01,1.807213401794433594e+01
-1.344214019775390625e+02,-2.189944000244140625e+02,3.890076065063476562e+01,-1.260070991516113281e+01,1.497461128234863281e+01
-1.339736480712890625e+02,-2.178147430419921875e+02,3.763772964477539062e+01,-1.025571537017822266e+01,1.532965946197509766e+01
-1.322948608398437500e+02,-2.164702758789062500e+02,3.495809555053710938e+01,-1.235644721984863281e+01,1.556748580932617188e+01
-1.333509979248046875e+02,-2.154604187011718750e+02,3.611260604858398438e+01,-1.175873184204101562e+01,1.620711898803710938e+01
-1.334136047363281250e+02,-2.183301696777343750e+02,3.587538146972656250e+01,-9.654544830322265625e+00,1.370527648925781250e+01
-1.321184387207031250e+02,-2.187926788330078125e+02,4.106220245361328125e+01,-1.495880794525146484e+01,1.673826599121093750e+01
-1.326938018798828125e+02,-2.145435333251953125e+02,3.990411758422851562e+01,-1.255720901489257812e+01,1.381403255462646484e+01
-1.326472473144531250e+02,-2.179469909667968750e+02,4.158818054199218750e+01,-1.022407531738281250e+01,1.324766159057617188e+01
-1.309285583496093750e+02,-2.107364807128906250e+02,3.711916351318359375e+01,-1.366225910186767578e+01,1.293252086639404297e+01
-1.340757598876953125e+02,-2.175957031250000000e+02,3.659933471679687500e+01,-1.528436851501464844e+01,1.749511909484863281e+01
-1.332358856201171875e+02,-2.130608367919921875e+02,3.616892623901367188e+01,-1.146131229400634766e+01,1.246729564666748047e+01
-1.323750762939453125e+02,-2.134854583740234375e+02,3.468333053588867188e+01,-1.310562419891357422e+01,1.360122299194335938e+01
-1.325292358398437500e+02,-2.153457031250000000e+02,3.934095382690429688e+01,-1.156312942504882812e+01,1.778215026855468750e+01
