,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,T4,seed_data,seed_models
217,CEVAE,0.28277518960369313,0.5066166340385627,219.0065803527832,0.02107847109436989,-0.04772331938147545,0.032857947051525116,,0.16588377952575684,8,3
218,M3E2,0.20037314832759473,0.42105263157894735,95.57659459114075,0.005637091118842363,-0.22918163239955902,0.03314327448606491,0.09481528401374817,0.34970587491989136,8,3
219,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,3
220,DA,0.25639132134039405,0.3691420331651045,51.36964011192322,-0.011581947906647596,-0.06606988537844151,0.07926180242294895,0.10220766949938684,0.1619968044289996,8,4
221,Dragonnet,0.2878887725909186,0.471941937309742,106.87198400497437,-0.0012531032552942634,-0.0450984425842762,0.03735901415348053,0.06098718196153641,0.11893311142921448,8,4
222,CEVAE,0.27363746272005635,0.48177447937696716,211.16374683380127,-0.0011720192851498723,-0.07207078486680984,0.02339271456003189,,0.16530196368694305,8,4
223,M3E2,0.20407235609916424,0.42968197879858655,96.25710940361023,-0.011908707208931446,-0.1419246345758438,0.03878646716475487,0.1672460287809372,0.3228470981121063,8,4
224,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,4
225,DA,0.24944412437210756,0.2952815829528158,52.05880355834961,0.02825876283647604,-0.10142593920121555,0.08250233099940985,0.08430598667573568,0.21587860043797213,8,5
226,Dragonnet,0.29181072122035,0.4931958359651385,124.83110451698303,0.05375136435031891,-0.09303933382034302,0.03494234010577202,0.058184731751680374,0.11160606890916824,8,5
227,CEVAE,0.2714735612886903,0.4783785195636363,223.1094844341278,0.0666435956954956,-0.09517578035593033,0.06284148246049881,0.0764920562505722,0.1778411865234375,8,5
228,M3E2,0.18006710967777045,0.3699421965317919,95.70654463768005,-0.04195418581366539,-0.2687331736087799,0.013024716638028622,0.14646713435649872,0.37086597084999084,8,5
229,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,5
230,DA,0.2558065568493971,0.36898779612347454,51.57363724708557,0.04027125068694534,-0.09142904283136306,0.09260205840210972,0.12327958068738747,0.15700250085749437,8,6
231,Dragonnet,0.2665201396363733,0.48648392784348304,105.77067160606384,0.03245074301958084,-0.08117101341485977,0.09515317529439926,0.09443667531013489,0.1321638971567154,8,6
232,CEVAE,0.27530420912978626,0.49535692558802,226.0451159477234,0.03882750868797302,-0.07747766375541687,0.029130389913916588,0.10919401794672012,0.14957910776138306,8,6
233,M3E2,0.19643444425044035,0.4070671378091873,97.54697012901306,0.06208037957549095,-0.26185089349746704,0.037484992295503616,0.19252821803092957,0.2911187708377838,8,6
234,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,6
235,DA,0.26531692203604246,0.3310344827586207,51.59759306907654,0.03704873329366755,-0.07797227279477385,0.08567070655439692,0.1007234162666375,0.14917244383604172,8,7
236,Dragonnet,0.27292616615620824,0.47355211784619716,118.00666546821594,-0.005074377171695232,-0.06682891398668289,0.06503019481897354,0.06874226033687592,0.13276813924312592,8,7
237,CEVAE,0.2810649861263988,0.4930893821722627,223.03789281845093,0.02957838401198387,-0.08500227332115173,0.028698639944195747,0.06941793113946915,0.14420932531356812,8,7
238,M3E2,0.17922375643205565,0.3956363636363637,95.91744685173035,-0.027349691838026047,-0.2852177619934082,-0.011399089358747005,0.21705538034439087,0.3226233720779419,8,7
239,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,-0.2728206833180276,0.4867425772556366,0.3465873830592348,0.5741228935505409,8,7
240,DA,0.2578293117106333,0.2956656346749226,51.443448066711426,0.03361150885012412,-0.07818150544369275,0.053559723684698905,0.13150318233105857,0.18429525517590228,8,8
