,Unnamed: 0,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,seed_data,seed_models
37,37,CEVAE,0.3172925520833548,0.8547414839102747,231.9200291633606,0.2504733204841614,0.0337671115994453,-0.0266935769468545,0.0125563330948352,6,7
38,38,M3E2,0.177732476974846,0.7775000000000001,73.53620862960815,1.2532925605773926,0.4558617770671844,-0.1172588765621185,0.3006858229637146,6,7
39,39,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,7
40,40,DA,0.3869120978680189,0.9080203045685278,7.195167541503906,0.0648403030336008,-0.011532540624339,0.0082054511586764,-9.015226394537574e-05,6,8
41,41,Dragonnet,0.3900657750112902,0.8622611725180187,198.9425041675568,0.0780280977487564,-0.0272230468690395,0.0236491523683071,0.0052415519021451,6,8
42,42,CEVAE,0.3065283718664165,0.8608920220044617,230.6123051643372,0.2281112372875213,0.0315176174044609,-0.0707583427429199,0.0361598655581474,6,8
43,43,M3E2,0.150802942003132,0.8007897334649556,73.41471457481384,1.2631173133850098,0.4412574768066406,-0.171804130077362,0.2522924840450287,6,8
44,44,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,8
45,45,DA,0.3845488006033091,0.883049147442327,7.393446445465088,0.0492520237882637,-0.0006342756498965,0.0092384033647794,0.0150860032718913,6,9
46,46,Dragonnet,0.3837283080123331,0.854396777359353,172.05577206611633,0.0945107117295265,-0.0214134249836206,0.0189644675701856,0.003614499233663,6,9
47,47,CEVAE,0.3060155665057651,0.8593992847145466,231.79134011268616,0.1697937995195388,0.082376129925251,-0.0402012206614017,0.1292774528264999,6,9
48,48,M3E2,0.2170198579728945,0.80895865237366,73.471675157547,0.8638197779655457,0.6005992889404297,-0.0134759824723005,0.2713814079761505,6,9
49,49,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,9
50,50,DA,0.3837972525461227,0.8894845360824742,7.245641469955444,0.0658573169442078,-0.0101731446882835,0.0178707977352749,0.0196581657535754,6,10
51,51,Dragonnet,0.3830245215125348,0.8578064343244071,196.7033224105835,0.0958021283149719,-0.0392255038022995,0.0131788486614823,0.0171646885573864,6,10
52,52,CEVAE,0.3296657589875127,0.8558077818347309,231.85822176933289,0.2167329490184784,0.0209881365299224,-0.0152333891019225,0.0210430398583412,6,10
53,53,M3E2,0.4041005909853025,0.7976716178241671,73.73387455940247,-0.3086113035678863,0.2705520987510681,-0.144340693950653,0.3081851601600647,6,10
54,54,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,10
55,55,DA,0.3829091165016806,0.8855557838504211,7.324460506439209,0.058062980093308,-0.0012744534527116,0.0187602690106459,0.0229958268220431,6,11
56,56,Dragonnet,0.385791515107822,0.849305984541327,212.2479712963104,0.085019901394844,-0.0262414794415235,0.028910543769598,0.0196266118437051,6,11
57,57,CEVAE,0.3285128251794691,0.8550950356569764,231.7481517791748,0.1851760596036911,0.0423590652644634,-0.0230728574097156,0.0280012674629688,6,11
58,58,M3E2,0.4108305336138524,0.791709002235318,73.86638736724854,-0.3329819440841675,0.266908198595047,-0.2700591087341308,0.3109875619411468,6,11
59,59,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,11
60,60,DA,0.3900087033456378,0.8823289902280131,20.672847270965576,0.0640376163949892,-0.0169507382361753,0.0199977159744584,0.0055365748918092,6,12
61,61,Dragonnet,0.3770489577349241,0.8533809634324019,132.8117380142212,0.1084101125597953,-0.0100180767476558,0.0287166442722082,0.0147893279790878,6,12
62,62,CEVAE,0.3082689709175344,0.8500729558372535,210.103374004364,0.219457671046257,0.0434295497834682,-0.0575456209480762,0.0391518250107765,6,12
63,63,M3E2,0.1847917799692635,0.7972972972972973,68.18780541419983,1.251373529434204,0.5534858703613281,-0.2257092297077179,0.3012590408325195,6,12
64,64,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,12
65,65,DA,0.3881229041039744,0.8995884773662551,7.037008047103882,0.077508483883896,-0.0092661551999244,0.0178947066003438,-0.0101786880408095,6,13
66,66,Dragonnet,0.3900848339457031,0.8583434546597631,146.3827543258667,0.0805869176983833,-0.0250075738877058,0.016273807734251,-0.0069843214005231,6,13
67,67,CEVAE,0.3156838890776004,0.8577604888532995,212.39568328857425,0.1863517761230468,0.1021998897194862,-0.0082236090674996,0.0331497192382812,6,13
68,68,M3E2,0.0468077912995028,0.8194888178913738,67.60904121398926,1.0102276802062988,0.3145008981227875,-0.1453120410442352,0.0506290942430496,6,13
69,69,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,13
70,70,DA,0.3862286796257252,0.8948875255623723,7.174760103225708,0.0710472423844773,-0.0149381140637598,0.0169182890909855,0.0085549927260829,6,14
71,71,Dragonnet,0.3901909767977219,0.8541198412023085,194.56405782699585,0.0825898200273513,-0.032755047082901,0.0180788896977901,0.0001407600211678,6,14
72,72,CEVAE,0.328978006835651,0.8557047077853421,212.97419786453247,0.1422872841358184,0.0690198168158531,-0.0243628025054931,0.0410786196589469,6,14
73,73,M3E2,0.0515142963430203,0.8159163987138264,68.82351565361023,0.960986852645874,0.2849002480506897,-0.2756099700927734,0.1441484987735748,6,14
74,74,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,14
75,75,DA,0.3896342958738995,0.8779188857025808,7.080693006515503,0.0575526611904329,-0.0079163224358606,0.0232978556733162,0.0077848838818616,6,15
76,76,Dragonnet,0.3934497317444499,0.859731627542889,129.7758750915527,0.0789117738604545,-0.0294565390795469,0.0133379194885492,-0.0172556918114423,6,15
77,77,CEVAE,0.329884556695443,0.8575601313775529,211.0256929397583,0.2152369618415832,0.0469534657895565,-0.0179978273808956,-0.0070659313350915,6,15
78,78,M3E2,0.3965538446099386,0.8149182289589151,68.0527548789978,-0.3449845612049103,0.2370293140411377,-0.2645711898803711,0.2375421524047851,6,15
79,79,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,15
80,80,DA,0.3833841942306526,0.8928059028489445,7.176725625991821,0.0686690970297147,-0.0010664933684206,0.0147232051821262,0.0062443750569374,6,16
81,81,Dragonnet,0.3961874594591524,0.8513861506040402,170.07748174667358,0.0768089368939399,-0.0270152408629655,0.0306647792458534,-0.0112182041630148,6,16
82,82,CEVAE,0.3022051268402453,0.8592329374080309,211.56017208099365,0.2275033891201019,0.092862531542778,-0.0565078891813755,0.006966233253479,6,16
83,83,M3E2,0.0778955319127358,0.811470408785845,68.35497379302979,0.9562573432922364,0.3055818080902099,-0.3461104035377502,0.153761938214302,6,16
84,84,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,16
85,85,DA,0.3833937436400805,0.8823770491803278,7.259011745452881,0.0661566108649981,-0.0037657075166722,0.0226491529098205,0.0193438254598885,6,17
86,86,Dragonnet,0.378627866614234,0.8536159042910345,177.12116193771362,0.0824427008628845,0.0125485630705952,0.0243639908730983,0.0075218109413981,6,17
87,87,CEVAE,0.3237090333044495,0.8606881364629108,211.66960167884827,0.2090042382478714,0.0526267401874065,-0.0133225573226809,0.0228708814829587,6,17
88,88,M3E2,0.1295201312853108,0.7914291330843326,67.51521706581116,1.1861810684204102,0.4200617969036102,-0.1265253722667694,0.2200144082307815,6,17
89,89,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,17
90,90,DA,0.3874197955286089,0.8811416921508665,7.137395143508911,0.065380199279481,-0.0095030384677921,0.0127650422559848,-0.0001307502114238,6,18
91,91,Dragonnet,0.3748417748341768,0.8592840001881992,174.61625218391418,0.0996941179037094,-0.0005641399184241,0.0176518987864255,0.0118153719231486,6,18
92,92,CEVAE,0.3041385348100181,0.8598465602472791,211.75796627998352,0.1971038430929184,0.0851275846362114,-0.0465498864650726,0.0473250970244407,6,18
93,93,M3E2,0.3004047671743079,0.8081694979958007,67.87445402145386,0.816114604473114,0.6873019337654114,-0.0520612858235836,0.5090985298156738,6,18
94,94,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,18
95,95,DA,0.3864344681091307,0.8830373545621555,7.091514348983765,0.0653275361054193,-0.009789187354005,0.0253716736912521,0.0167560029620306,6,19
96,96,Dragonnet,0.3854770137608017,0.8560341718184572,245.76213812828064,0.0846581682562828,-0.0176470279693603,0.0271826516836881,0.0109240068122744,6,19
97,97,CEVAE,0.3037214950803633,0.8502543612448815,210.74251747131348,0.2195710837841034,0.0531436204910278,-0.0356709919869899,0.0693888738751411,6,19
98,98,M3E2,0.1741021685404788,0.7999999999999999,68.30788612365723,1.231629729270935,0.5256562829017639,-0.1215403452515602,0.2423143833875656,6,19
99,99,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,6,19
100,100,DA,0.390553775400776,0.8656954699660746,7.102023124694824,0.0809610429596259,-0.0276031425261512,0.0167493020255669,-0.0061631495522961,7,0
101,101,Dragonnet,0.3966303398977931,0.8491700817812253,137.408677816391,0.0716039463877677,-0.0290036220103502,0.0176890529692173,-0.018772080540657,7,0
102,102,CEVAE,0.3088976136553998,0.8567145779049676,212.59662246704104,0.2023485600948333,0.0528003498911857,-0.0894211381673812,0.0125000476837158,7,0
103,103,M3E2,0.2066989503903399,0.8095693779904306,68.11170506477356,1.1294060945510864,0.4898248314857483,-0.1202570721507072,0.5094733238220215,7,0
104,104,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,0
105,105,DA,0.3907733561359919,0.8604275917708754,7.095585823059082,0.047951329799343,-0.0107677280899419,0.0139191705983573,0.0063026948037047,7,1
106,106,Dragonnet,0.3891989589814063,0.8496965367572475,179.48629665374756,0.0811770036816597,-0.013105358928442,0.0247035548090934,-0.0075033754110336,7,1
107,107,CEVAE,0.3117631525877829,0.8580793771810848,215.6434588432312,0.1944357007741928,0.0081876255571842,-0.08464827388525,0.0583363398909568,7,1
108,108,M3E2,0.2176649634581093,0.7963111467522052,69.23762369155884,1.2468851804733276,0.5938345193862915,-0.2185178399085998,0.4040828645229339,7,1
109,109,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,1
110,110,DA,0.3823942435951169,0.8663426488456866,7.279865741729736,0.0587031160344732,-0.0070913718129499,0.0080672006799115,0.0195390325366364,7,2
111,111,Dragonnet,0.3939561339706148,0.8515751336296901,185.669822216034,0.0696619302034378,-0.0238679386675357,0.0240701306611299,-0.0048878462985157,7,2
112,112,CEVAE,0.2902496067021008,0.8598626678903184,212.51837849617004,0.218370109796524,0.0425670519471168,-0.1475796401500702,0.0231453217566013,7,2
113,113,M3E2,0.1414640933685346,0.8077729091255478,67.38839912414551,0.9152798652648926,0.3610241115093231,-0.1495366394519806,0.3962542712688446,7,2
114,114,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,2
115,115,DA,0.3933923459247695,0.8762907471148006,7.309820652008057,0.0624755294942993,-0.01661731589995,0.0185963078698456,-0.008170738964866,7,3
116,116,Dragonnet,0.3997695279452916,0.8453730032680287,180.3344349861145,0.0847582146525383,-0.0485845543444156,0.0226936973631382,-0.019897524267435,7,3
117,117,CEVAE,0.3007146745134111,0.8479170559009235,211.6890082359314,0.3066760301589966,-0.0078485831618309,-0.0239236131310462,0.0670507922768592,7,3
118,118,M3E2,0.4141486514598951,0.821378899264852,68.64694213867188,-0.3492809534072876,0.177632674574852,-0.3028934299945831,0.2059061080217361,7,3
119,119,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,3
120,120,DA,0.3856159533842266,0.870516717325228,7.283735275268555,0.0717392605299628,-0.0106818245726421,0.0110217565487436,0.0001610575132325,7,4
121,121,Dragonnet,0.382681591776755,0.8551859480248152,160.61233735084534,0.1027970537543296,-0.0162806864827871,0.0154560320079326,-0.0091261519119143,7,4
122,122,CEVAE,0.3069407163333114,0.8446747510667756,212.87612009048465,0.2049856483936309,0.0862155258655548,-0.0794078558683395,-0.0057113450020551,7,4
123,123,M3E2,0.414261944988452,0.8240206800556771,68.20738697052002,-0.3678268790245056,0.2090662121772766,-0.3196325302124023,0.2025077939033508,7,4
124,124,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,4
125,125,DA,0.3877969485407894,0.8732450862414761,7.010592222213745,0.0724701227700451,-0.0130784355003724,0.0208945080657558,0.002975577091641,7,5
126,126,Dragonnet,0.3899611922009814,0.8548626800136641,187.25156474113464,0.0883430913090705,-0.0281186886131763,0.0237929560244083,-0.0036156650166958,7,5
127,127,CEVAE,0.3615709855674057,0.8521943349310918,184.66905856132507,0.1884894371032714,,-0.024245947599411,0.0383314751088619,7,5
128,128,M3E2,0.1953001562608491,0.8038712225952992,68.29894638061523,1.251054286956787,0.5425253510475159,-0.1965684294700622,0.3658407926559448,7,5
129,129,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,5
130,130,DA,0.3833973345424446,0.8765753150630126,7.075882434844971,0.089744925044477,-0.0134093159590235,0.0151381351297197,-0.0021262616667963,7,6
131,131,Dragonnet,0.3975545522902127,0.8470144479327482,172.0041048526764,0.091990128159523,-0.0535068251192569,0.0218962579965591,-0.0141447037458419,7,6
132,132,CEVAE,0.3178342358354445,0.8450690350295699,213.40828227996823,0.188351422548294,0.0583997778594493,-0.0400089062750339,0.0345635004341602,7,6
133,133,M3E2,0.1393261915175329,0.820250284414107,68.0824625492096,1.0302302837371826,0.5342189073562622,-0.0455161444842815,0.2200230956077575,7,6
134,134,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,6
135,135,DA,0.3935470549971953,0.8680089485458613,7.009543657302856,0.050612044845463,-0.0111648551769556,0.0234891781134267,0.0025143189148538,7,7
136,136,Dragonnet,0.3949379937170039,0.8488111782241449,138.1429078578949,0.080823116004467,-0.0375111736357212,0.026557208970189,-0.0038461578078567,7,7
137,137,CEVAE,0.3419130596943165,0.8493832174305933,213.42612552642825,0.1542731672525406,0.0756463035941124,0.0160006992518901,0.0110895400866866,7,7
138,138,M3E2,0.0822616019448555,0.8157374456306841,68.2919590473175,0.8998478055000305,0.3112121522426605,-0.3067056238651275,0.1485911160707473,7,7
139,139,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,7
140,140,DA,0.3859091320985222,0.8804194394031054,7.107043027877808,0.0824493791668235,-0.0299418415345843,0.0071436393841544,0.0036601238165423,7,8
141,141,Dragonnet,0.3916760311607237,0.8597610296194973,148.89941573143005,0.0843310952186584,-0.0403554216027259,0.0128905428573489,-0.0051287049427628,7,8
142,142,CEVAE,0.3114863719005104,0.8650445266615041,212.77962255477905,0.2226671427488327,0.0273081641644239,-0.0679874494671821,0.0287523064762353,7,8
143,143,M3E2,0.1527215752387504,0.8182964163515217,68.34579801559448,1.1148693561553955,0.3167756497859955,-0.0136666120961308,0.3745592832565307,7,8
144,144,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,8
145,145,DA,0.3893595728694095,0.8715242541100061,7.01334285736084,0.0663949277008321,-0.0206444123949525,0.0098950781179997,-0.000633178206802,7,9
146,146,Dragonnet,0.3937580833356793,0.8482697396548015,123.86333274841309,0.0794930309057235,-0.0220263916999101,0.0224046427756547,-0.0174337793141603,7,9
147,147,CEVAE,0.35034349804334,0.8453018484599062,213.34872961044312,0.1751463711261749,-0.0147604392841458,-0.0413129925727844,-0.0104123661294579,7,9
148,148,M3E2,0.1871051993323575,0.8027722772277227,68.31486630439758,1.096949577331543,0.600640058517456,-0.1433832496404647,0.3758657872676849,7,9
149,149,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,9
150,150,DA,0.3945011442454653,0.8675686756867568,7.196462869644165,0.0678502525352294,-0.0239356157109567,0.0313765547141462,0.0021178913667284,7,10
151,151,Dragonnet,0.3890582410298254,0.8546260611711747,162.09089612960815,0.1022462397813797,-0.0405158028006553,0.0293790735304355,0.0040762228891253,7,10
152,152,CEVAE,0.3091001605993103,0.850195264882617,213.0386662483216,0.2367263883352279,0.0735234767198562,-0.0029616500250995,0.0430483929812908,7,10
153,153,M3E2,0.454945141118054,0.7856711611994364,68.03850531578064,-0.3081311285495758,0.3281042277812958,-0.0625064671039581,0.3726571798324585,7,10
154,154,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,10
155,155,DA,0.3919262666964661,0.866912366912367,7.04461932182312,0.0605481358785142,-0.0163618452463962,0.0120315284567294,-0.0071992785025369,7,11
156,156,Dragonnet,0.3971670489903505,0.8437928348026346,202.35772347450256,0.0780243128538131,-0.0430137626826763,0.0227289702743291,-0.0082892253994941,7,11
157,157,CEVAE,0.3296187730651315,0.8396264228573593,213.1408715248108,0.2118241190910339,0.0083482768386602,-0.0323502458631992,0.0216628164052963,7,11
158,158,M3E2,0.235830890496663,0.8015384615384615,68.15394377708435,0.6443137526512146,0.6098722815513611,-0.2387423664331436,0.2766373455524444,7,11
159,159,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,11
160,160,DA,0.3960253109118938,0.8629749393694421,7.078474998474121,0.0596528252769889,-0.0233776587445439,0.0180325046345298,-0.0096833550867745,7,12
161,161,Dragonnet,0.3963626177195425,0.8517625139519972,166.85367512702942,0.0825799480080604,-0.0348570421338081,0.0195804350078105,-0.0209323912858963,7,12
162,162,CEVAE,0.335370391714942,0.8496095973961764,212.89287447929385,0.1042077541351318,0.0390033982694149,-0.0668336600065231,0.0411341711878776,7,12
163,163,M3E2,0.1880506415706161,0.7970814435022678,68.46068549156189,1.210525631904602,0.5964521169662476,-0.2249218523502349,0.3129635155200958,7,12
164,164,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,12
165,165,DA,0.387030721053371,0.883948602896186,6.982323884963989,0.0739510757373079,-0.0181517792399391,0.0200526548745053,0.0087910246223686,7,13
166,166,Dragonnet,0.3934324205532636,0.8561230215331276,151.36530089378357,0.0782605186104774,-0.0393833294510841,0.0167881827801466,-0.0031581381335854,7,13
167,167,CEVAE,0.3379201578121598,0.8520914722231593,213.06795954704285,0.140129879117012,0.057048387825489,-0.02483063749969,0.0189710147678852,7,13
168,168,M3E2,0.0546327219507015,0.8251246261216352,68.30133199691772,0.9625164270401,0.2994823157787323,-0.2721498012542724,0.1470298767089843,7,13
169,169,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,13
170,170,DA,0.3896013250185888,0.8611500701262272,7.03988242149353,0.0625567683903916,-0.0089061178350075,0.0198373678663002,0.0004419676952767,7,14
171,171,Dragonnet,0.387303320798647,0.8612342772914225,195.71337699890137,0.1064516529440879,-0.0241375062614679,0.02166248857975,-0.0172043908387422,7,14
172,172,CEVAE,0.3269657568220015,0.8583915532324105,212.6716310977936,0.1586783081293106,0.0644079893827438,-0.0396557971835136,0.0220554284751415,7,14
173,173,M3E2,0.0766158052882469,0.819685196254234,68.44863224029541,0.9226850867271424,0.2641564607620239,-0.3242708146572113,0.1783357113599777,7,14
174,174,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,14
175,175,DA,0.3879456438992818,0.8694762684124385,7.205465316772461,0.0610358846110307,-0.0203491975574233,0.0087077833567943,0.0088990711647751,7,15
176,176,Dragonnet,0.3929692184232141,0.842771838056304,177.53053379058838,0.0886717066168785,-0.0457780323922634,0.0348453447222709,0.0127353472635149,7,15
177,177,CEVAE,0.3276096702232923,0.843716339571748,214.2247040271759,0.2051968723535537,0.0393092855811119,-0.0483022145926952,-0.0105865029618144,7,15
178,178,M3E2,0.4211349603027925,0.8107457898957497,68.51853251457214,-0.3395006358623504,0.2041003555059433,-0.3212404549121856,0.2517523169517517,7,15
179,179,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,15
180,180,DA,0.3895359839164584,0.8670309653916211,7.339150667190552,0.0541421613268685,-0.0178625364033102,0.0046250207629657,0.0028620106322896,7,16
181,181,Dragonnet,0.3918720422574285,0.8508367375613044,150.0368309020996,0.085879385471344,-0.0472476445138454,0.0128677859902381,-0.0005915735382586,7,16
182,182,CEVAE,0.321187107000124,0.8482917247976891,213.79118251800537,0.2096751779317855,0.0360515527427196,-0.0739649385213851,-0.0117795467376708,7,16
183,183,M3E2,0.0694595710536755,0.8171611868484362,68.56828188896179,0.9326813817024232,0.2569697201251983,-0.3540186583995819,0.1371459662914276,7,16
184,184,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779817,7,16
185,185,DA,0.3906935247809028,0.8634701340918326,6.977820873260498,0.0637275720718513,-0.0185058426269976,0.0172829929805733,0.0019477148708243,7,17
186,186,Dragonnet,0.3943636837560649,0.8591045365571093,150.82805228233337,0.0850892290472984,-0.0532576888799667,0.0238864943385124,0.0072607696056365,7,17
187,187,CEVAE,0.3173473711270805,0.8571762265716825,213.51790380477905,0.186010330915451,0.0611355863511562,-0.0563868023455143,0.019738346338272,7,17
188,188,M3E2,0.1472891364349137,0.7971946230274694,68.94891571998596,1.2068636417388916,0.4401531815528869,-0.1260457187891006,0.2498368173837661,7,17
