,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,seed_data,seed_models
43,M3E2,0.15965264071155033,0.6921212121212121,95.17270278930664,0.9673427939414978,0.6302984952926636,-0.13355261087417603,0.2358129769563675,1,0
44,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,0
45,DA,0.3868850615282125,0.8200633973522282,86.52890539169312,0.052229296550228635,-0.02126255625796101,-0.00867163435860377,0.005481929694994498,1,1
46,Dragonnet,0.4362319712439518,0.810527554973703,98.30193972587585,-0.005088233854621649,-0.0910954624414444,0.024785488843917847,-0.03129814937710762,1,1
47,CEVAE,0.33925576279743,0.8023831683969768,295.4834728240967,0.16512717306613922,,-0.1119367852807045,0.040948569774627686,1,1
48,M3E2,0.44636993149825194,0.7287878787878788,95.5005853176117,-0.3627522885799408,0.23264190554618835,-0.462664395570755,0.21655815839767456,1,1
49,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,1
50,DA,0.3869553855733364,0.8160000000000001,91.0126121044159,0.04268787111281548,-0.011508073008818223,-0.004147787075589087,0.00951142298578385,1,2
51,Dragonnet,0.4371764337323572,0.8192761718100762,103.07529139518738,-0.01063829381018877,-0.05793983116745949,0.05026073008775711,-0.03720632940530777,1,2
52,CEVAE,0.09954562329371044,0.8067346454825706,144.13367199897766,,,,0.0032066702842712402,1,2
53,M3E2,0.22205241165217865,0.7021212121212121,94.80080437660217,1.1118955612182617,0.5934447646141052,-0.02131393738090992,0.38583463430404663,1,2
54,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,2
55,DA,0.390640121283094,0.8122764074562229,87.46766686439514,0.04335481269032611,-0.012041501150952037,-0.003588618949245234,-0.004801865162279394,1,3
56,Dragonnet,0.4432345273002017,0.8110369896376841,98.80184578895569,-0.0009386676829308271,-0.08939631283283234,0.039502281695604324,-0.05044029653072357,1,3
57,CEVAE,0.35123527690950523,0.8043173811276118,298.25879168510437,0.17524494230747223,,-0.05869203433394432,0.048137009143829346,1,3
58,M3E2,0.19234623761010278,0.7018181818181818,95.01069331169128,1.140692949295044,0.5427560806274414,-0.06779060512781143,0.33537790179252625,1,3
59,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,3
60,DA,0.39145811484340876,0.8190511906994188,89.69240617752075,0.04741934565217485,-0.01685116939019903,-0.00130158768445839,-0.005041672861353493,1,4
61,Dragonnet,0.4344167961884256,0.8058602616165849,111.00855302810669,-0.019916648045182228,-0.06379435956478119,0.035895172506570816,-0.025400454178452492,1,4
62,CEVAE,0.3219576781760867,0.8033182924765215,302.3337459564209,0.1604681760072708,0.07276737689971924,-0.0432850606739521,0.028309224173426628,1,4
63,M3E2,0.09305186011922467,0.6978787878787879,96.47154188156128,1.1024501323699951,0.3238178491592407,-0.17017093300819397,0.2977617681026459,1,4
64,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,4
65,DA,0.39050809959936594,0.8164627363737486,89.9021680355072,0.03655615599020229,-0.009300308562693234,-0.00813852880157435,-0.004766224167831535,1,5
66,Dragonnet,0.45476963591351766,0.8050026120038571,98.19017839431763,-0.014926017262041569,-0.10528801381587982,0.036573465913534164,-0.06963049620389938,1,5
67,CEVAE,0.1613455126386717,0.8019495958155016,238.50801730155945,,0.07407811284065247,-0.0656161829829216,,1,5
68,M3E2,0.19911217876803983,0.6963636363636364,94.47542810440063,1.0555859804153442,0.6979575157165527,-0.10442739725112915,0.32898399233818054,1,5
69,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,5
70,DA,0.39221478287731865,0.8188392360467271,89.40601372718811,0.05091458982679227,-0.018880152843058332,0.007982596775214085,-0.0002504212590788862,1,6
71,Dragonnet,0.44549529218636114,0.809106748074558,100.09532356262207,-0.0216973964124918,-0.09203483909368515,0.025679513812065125,-0.049908868968486786,1,6
72,CEVAE,0.14245064345384958,0.8051067200116989,291.1433701515198,,0.03994901850819588,-0.05873947590589523,0.03909718990325928,1,6
73,M3E2,0.6438223119380825,0.7081818181818181,98.8286817073822,-0.10246884822845459,0.07685886323451996,0.733673095703125,0.4288502037525177,1,6
74,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,6
75,DA,0.39110860807589237,0.8093093093093092,89.56106305122375,0.03626805756035776,-0.018983830478763297,-0.004217934615290634,0.006723956458261023,1,7
76,Dragonnet,0.45307344022728163,0.8112487236526047,101.6903669834137,-0.04468250647187233,-0.09023597091436386,0.03680536523461342,-0.047909367829561234,1,7
77,CEVAE,0.14039541359204766,0.7978331058216556,218.72713351249695,,0.06814820319414139,,0.010693997144699097,1,7
78,M3E2,0.18480776251387704,0.6990909090909091,93.97210121154785,1.0375896692276,0.6464012861251831,-0.1095365658402443,0.3464280366897583,1,7
79,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,1,7
80,DA,0.38272440121526263,0.8264157904445674,87.47883653640747,0.049807358735090984,-0.0024074303608245906,-0.01089448261912686,0.0034685346042716792,2,0
81,Dragonnet,0.4291141336929019,0.8265120880834679,96.52381825447083,0.025322092697024345,-0.08128733187913895,0.03896369785070419,-0.028867047280073166,2,0
82,CEVAE,0.14473357880374116,0.8086897597226314,272.0967357158661,,0.06757891178131104,-0.06800496578216553,-0.004646999295800924,2,0
83,M3E2,0.22392136942971191,0.6821212121212121,98.40806818008423,1.0110307931900024,0.6318812966346741,-0.049436055123806,0.45087653398513794,2,0
84,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,0
85,DA,0.3912795834352418,0.8165258215962441,86.87673163414001,0.04406282817589688,-0.014448265332151,-0.0018490752373658595,-0.003921421363363095,2,1
86,Dragonnet,0.42409654717482287,0.8130878460446755,96.90465450286865,0.06329427659511566,-0.0991533100605011,0.0318983718752861,-0.03596823289990425,2,1
87,CEVAE,0.31779503646827895,0.8172851366584608,306.58067631721497,0.16281342506408691,0.0512586385011673,-0.06424173712730408,0.04316660389304161,2,1
88,M3E2,0.31875891391563854,0.7078787878787879,93.53423929214478,0.45697155594825745,0.617034912109375,-0.1493430733680725,0.39092087745666504,2,1
89,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,1
90,DA,0.3876890018653843,0.8173237090505275,83.87597799301147,0.03356314667535665,-0.0010852394734499574,-0.014043862251406638,-0.004617226456134716,2,2
91,Dragonnet,0.42166699619553644,0.8250148643965275,96.56176257133484,0.05331028625369072,-0.07076338678598404,0.05373532697558403,-0.02281900681555271,2,2
92,CEVAE,0.4889726366471807,0.8193031131745476,218.36040830612183,0.1770021766424179,,-0.07808007299900055,,2,2
93,M3E2,0.24052352518219194,0.703030303030303,92.64312815666199,0.9048411846160889,0.5248015522956848,-0.03980729356408119,0.5085465312004089,2,2
94,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,2
95,DA,0.38532077796683195,0.8220904373610082,81.71935486793518,0.038502918914781324,-0.009236615824980447,-0.01359211325053381,0.00851902225105316,2,3
96,Dragonnet,0.418693352598321,0.829634782435259,96.45215559005737,0.04656096547842026,-0.08299358189105988,0.04003531113266945,-0.005644932389259338,2,3
97,CEVAE,0.36814931179268645,0.8082794045594005,243.7701563835144,0.1460476517677307,,-0.03522210195660591,0.05006212741136551,2,3
98,M3E2,0.1847681105239402,0.7145454545454546,91.54024362564087,1.1163735389709473,0.5259719491004944,-0.05323711782693863,0.3316154479980469,2,3
99,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,3
100,DA,0.38555710617588346,0.8179104477611941,84.82701659202576,0.04529258917119721,-0.003687480694428641,-0.003237010205711974,0.005590007072701401,2,4
101,Dragonnet,0.439150645505261,0.8127204849577297,98.97185492515564,0.04048869013786316,-0.10624277591705322,0.05588516220450401,-0.04230278357863426,2,4
102,CEVAE,0.36896316106303023,0.8115692289033777,256.62923526763916,0.15525619685649872,,-0.06253902614116669,0.011095110327005386,2,4
103,M3E2,0.26527137950472873,0.6957575757575758,97.00702667236328,1.216097116470337,0.6443209648132324,-0.31624090671539307,0.4770870804786682,2,4
104,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,4
105,DA,0.38711899308588227,0.8198365527488856,85.30028939247131,0.04978978549900772,-0.005536192544048395,-0.004569588335077533,-0.004638603174850248,2,5
106,Dragonnet,0.436343820873272,0.8168124495399736,96.03285527229309,0.020843353122472763,-0.09330176562070847,0.04406483843922615,-0.03619148209691048,2,5
107,CEVAE,0.38115577965017855,0.8189282530487483,244.6909363269806,0.1618272066116333,0.03736140578985214,,0.04450001195073128,2,5
108,M3E2,0.14166715975611582,0.7369696969696969,95.92012906074524,0.8732215166091919,0.427648663520813,-0.3616003394126892,0.18825583159923553,2,5
109,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,5
110,DA,0.3866168787472432,0.8199404761904762,85.0896270275116,0.033048403135919925,-0.0009648910893813176,-0.00840649827826382,0.00570302514494059,2,6
111,Dragonnet,0.4180871621850844,0.8126394427497196,98.60184478759766,0.06858069449663162,-0.08220361918210983,0.047079265117645264,-0.01898590847849846,2,6
112,CEVAE,0.48678884912248055,0.812488439967773,219.85226774215698,0.17907069623470306,,-0.08037912845611572,,2,6
113,M3E2,0.44965342844434836,0.7363636363636363,94.83904838562012,-0.616866409778595,0.22298116981983185,-0.20774836838245392,0.22083331644535065,2,6
114,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,6
115,DA,0.38946427370599973,0.8170594837261503,86.17341136932373,0.05275505231200811,-0.0055982531506585075,0.006173439289016246,-0.00617990423761668,2,7
116,Dragonnet,0.42437323938645083,0.8170273675366411,98.31328916549683,0.06556303054094315,-0.08523876965045929,0.06598705053329468,-0.01916961744427681,2,7
117,CEVAE,0.40631722203635295,0.8228245542033324,250.66419577598572,0.12388124316930771,0.08874184638261795,-0.05833350121974945,,2,7
118,M3E2,0.1823593061519872,0.7042424242424242,95.05340933799744,1.2094587087631226,0.5555307865142822,-0.14980964362621307,0.29590874910354614,2,7
119,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,2,7
120,DA,0.3965599643631997,0.8119065010956904,87.95048689842224,0.04614383194926639,-0.024183341651340718,0.014411934153246025,-0.0011278631387626357,3,0
121,Dragonnet,0.43449433531202036,0.8109178602701931,99.75062561035156,0.04196663200855255,-0.07786735892295837,0.05724102258682251,-0.052175041288137436,3,0
122,CEVAE,0.15117784750844362,0.8005618751676694,300.76989912986755,,0.03695613890886307,-0.05755022168159485,0.01709771156311035,3,0
123,M3E2,0.5214018318699587,0.7412121212121212,95.07784080505371,-0.7368500828742981,0.0470564067363739,-0.3160589039325714,0.10189662873744965,3,0
124,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,0
125,DA,0.3887926693946156,0.8076994262446788,88.11654543876648,0.056832067232377756,-0.013505738241022313,0.004940868780981743,-0.0008955873301204763,3,1
126,Dragonnet,0.43975087638534266,0.8027038165004355,99.70118618011475,0.013840630650520325,-0.09653761237859726,0.041674792766571045,-0.04197118058800697,3,1
127,CEVAE,0.3317708262387629,0.8087500515338482,306.56917095184326,0.16022147238254547,0.036373693495988846,-0.025426551699638367,0.04355552792549133,3,1
128,M3E2,0.4646704126388655,0.7218181818181818,93.98446774482727,-0.3926723599433899,0.19625450670719147,-0.4748933017253876,0.21122370660305023,3,1
129,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,1
130,DA,0.3959162127897036,0.8072887907233572,91.80802917480469,0.0442869167602968,-0.015003325220152536,0.016303526948042543,-0.003984365292200684,3,2
131,Dragonnet,0.4362333003576811,0.8069430195263573,109.27375364303589,0.025057388469576836,-0.08560841530561447,0.04260670021176338,-0.04911492392420769,3,2
132,CEVAE,0.3289325191784616,0.7985504289173774,299.933132648468,0.1492907702922821,0.06148076057434082,-0.04536396265029907,0.020794980227947235,3,2
133,M3E2,0.13327987354009524,0.7203030303030303,95.60185122489929,0.8847160935401917,0.4847865402698517,-0.23669186234474182,0.23397186398506165,3,2
134,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,2
135,DA,0.39249623134490097,0.8084711127624001,88.71056175231934,0.06165281627378657,-0.02544376059162883,0.006517534240994731,-0.0070158963620511475,3,3
136,Dragonnet,0.4450931333616342,0.8070918168133336,95.9019455909729,0.015020457096397877,-0.08459991216659546,0.051393914967775345,-0.06673861294984818,3,3
137,CEVAE,0.33216608605868775,0.7902553208110787,305.75187969207764,0.13909566402435303,0.048304587602615356,-0.05987154692411423,0.01672440767288208,3,3
138,M3E2,0.17446851545107472,0.6851515151515152,99.83756184577942,1.0930325984954834,0.5167222619056702,-0.09638272225856781,0.3661532998085022,3,3
139,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,3
140,DA,0.39061808594846215,0.8120692866455578,88.80400466918945,0.05926882690357816,-0.020034354927804778,0.005332506149744479,-0.0037137591611616904,3,4
141,Dragonnet,0.45344662490822035,0.8106721097613,98.75872540473938,-0.04235224053263664,-0.0902755856513977,0.048511192202568054,-0.039986930787563324,3,4
142,CEVAE,0.3217109742021154,0.8097281586287617,302.7653172016144,0.17034605145454407,0.05455790087580681,-0.07324587553739548,0.007666825782507658,3,4
143,M3E2,0.07214567625057805,0.6909090909090909,95.30195450782776,1.0637893676757812,0.25750651955604553,-0.11947433650493622,0.2684125304222107,3,4
144,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,4
145,DA,0.39038314814715325,0.815591101305387,85.168212890625,0.05276641669583392,-0.015573658915025239,0.007507133938448438,0.0014423340277426252,3,5
146,Dragonnet,0.4559179408155348,0.8108630100234595,97.6489646434784,-0.0039431871846318245,-0.09239348024129868,0.07795565575361252,-0.056718889623880386,3,5
147,CEVAE,0.36179055045230674,0.8050789203161052,265.4185938835144,0.1716303825378418,,-0.03267597034573555,0.04610181227326393,3,5
148,M3E2,0.4582536857814417,0.7245454545454545,92.28284621238708,-0.388960599899292,0.20897407829761505,-0.46658575534820557,0.2102956771850586,3,5
149,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,5
150,DA,0.38930411139767407,0.8104335047759,83.54881501197815,0.04598317833059755,-0.013527129978305614,0.004233747788962242,0.007221804304689643,3,6
151,Dragonnet,0.43474202427602965,0.8122296248316684,93.43445706367493,0.03193962201476097,-0.08778542280197144,0.04218796640634537,-0.048273779451847076,3,6
152,CEVAE,0.36387354590181004,0.7978657846965097,258.3112907409668,0.14717312157154083,,-0.02904200740158558,0.06794404983520508,3,6
153,M3E2,0.16000588391352139,0.7181818181818181,96.83797335624695,0.9150591492652893,0.5180150866508484,-0.16175028681755066,0.32542338967323303,3,6
154,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,6
155,DA,0.39837732769550055,0.8161845477846942,89.23414158821106,0.03971667643051528,-0.010465299080716209,0.014768816377276037,-0.015331321295809433,3,7
156,Dragonnet,0.43936452908962625,0.8090701754927547,96.3252637386322,0.011963152326643467,-0.07331854850053787,0.0455622635781765,-0.05787990614771843,3,7
157,CEVAE,0.40390427355008024,0.7948220425185868,277.30858755111694,0.10262128710746765,0.0538717545568943,,0.018950100988149643,3,7
158,M3E2,0.1816064193947326,0.7048484848484848,98.59664726257324,1.1687160730361938,0.6767489314079285,-0.09480728954076767,0.1574193388223648,3,7
159,TrueTreat,0.7963302752293578,0.0,0.0,-1.0275229357798166,-0.25688073394495414,0.20550458715596334,-0.10275229357798168,3,7
