,Unnamed: 0,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,seed_data,seed_models
0,0,DA,0.3854806258971583,0.8750994431185363,5.048152446746826,0.0898825600141084,-0.0366321064417962,-0.0073190734240872,-0.0098314801263173,6,0
1,1,Dragonnet,0.4188445914681967,0.8517957539502132,65.64681768417358,-0.0232728850096464,-0.0133585873991251,0.0156852938234806,-0.0304010491818189,6,0
2,2,CEVAE,0.289956026352566,0.8487908594404814,54.7797281742096,0.2961747348308563,0.0666335597634315,0.0184122007340192,0.0884403511881828,6,0
3,3,M3E2,0.1804177310727878,0.8099173553719008,18.1082980632782,1.0021485090255735,0.6909860968589783,-0.0901551470160484,0.2495939880609512,6,0
4,4,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,0
5,5,DA,0.3921685313124314,0.8941176470588235,5.098307847976685,0.0753084926478583,-0.003698529288578,0.0151322188839878,-0.0324913192663019,6,1
6,6,Dragonnet,0.418284691817799,0.8597574449624064,61.065022706985474,-0.0005986060132272,-0.0058319633826613,0.0413041301071643,-0.0327435173094272,6,1
7,7,CEVAE,0.2878941799193587,0.8720206862073163,54.32148671150208,0.3123052716255188,0.079432375729084,-0.0626570656895637,-0.0133108822628855,6,1
8,8,M3E2,0.1792751890784471,0.8320340184266477,18.320042610168457,0.9768450260162354,0.634689211845398,-0.0049597066827118,0.1908217817544937,6,1
9,9,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,1
10,10,DA,0.3954439866288715,0.8796147672552168,5.058926582336426,0.0830365170346385,-0.0188878032323506,0.0156825671913751,-0.0375815426676831,6,2
11,11,Dragonnet,0.4177333225874196,0.8419606334067182,65.88066291809082,0.0062091215513646,-0.0310462638735771,0.0159812644124031,-0.0374543331563472,6,2
12,12,CEVAE,0.3127898691367324,0.8424634619770449,54.42351317405701,0.317276656627655,0.0658299475908279,-0.0215188059955835,-0.0631243363022804,6,2
13,13,M3E2,0.2701197058372541,0.8158844765342961,18.088223457336422,1.0251915454864502,0.2895538210868835,0.4297498166561126,0.5129722356796265,6,2
14,14,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,2
15,15,DA,0.3857830019726735,0.8813559322033899,5.192571401596069,0.0940972264210881,-0.0228451174757637,0.0077104331756111,-0.0140131332016918,6,3
16,16,Dragonnet,0.4109653187828104,0.8753087655240862,62.59894514083862,0.0043159467168152,-0.026326673105359,0.0184149723500013,-0.0107750259339809,6,3
17,17,CEVAE,0.3062606231454726,0.8542447030480766,54.80496454238892,0.1602952629327774,0.1041861623525619,-0.066915675997734,0.0362209565937519,6,3
18,18,M3E2,0.1779774418203245,0.8281481481481481,18.088088750839237,1.0606385469436646,0.4337012469768524,-0.0454827062785625,0.4447040557861328,6,3
19,19,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,3
20,20,DA,0.3889266810837693,0.8750994431185362,5.093018293380737,0.0405760627860114,0.0001902912835753,-0.0139008272713049,-0.0177133552172535,6,4
21,21,Dragonnet,0.3984087839402224,0.8516578073901656,76.74282956123352,0.0317536704242229,0.0021481812000274,0.0230087768286466,-0.0118676600977778,6,4
22,22,CEVAE,0.3123860795661773,0.8503982808616858,54.60387659072876,0.2103979885578155,0.1120879054069519,-0.035999696701765,-0.015369358472526,6,4
23,23,M3E2,0.2837840948663994,0.8143176733780761,18.558461666107178,0.7672483921051025,0.5740658640861511,-0.0465721413493156,0.5014965534210205,6,4
24,24,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,4
25,25,DA,0.3942613931745587,0.8813825608798115,5.165218591690064,0.0510184679194421,-0.0052917037826426,0.0149976356844342,-0.0151141506918844,6,5
26,26,Dragonnet,0.4050942587112974,0.8607945553572387,68.99346852302551,-0.0058043324388563,-0.0044693108648061,0.0226186588406562,0.0051758177578449,6,5
27,27,CEVAE,0.319590163524818,0.8642316622848605,54.29794025421143,0.1810791343450546,0.0881824344396591,-0.008510198444128,0.0365281291306018,6,5
28,28,M3E2,0.6190261525512084,0.8265524625267666,18.27667999267578,-0.0258385706692934,0.5008839964866638,0.4953602850437164,0.5806272625923157,6,5
29,29,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,5
