,Method,MAE,F1_Test,Time(s),T0,seed_data,seed_models
65,DA,0.06679134512088084,0.4527063969382176,25.40800952911377,0.01115457325099832,6,13
66,Dragonnet,0.057238678043686445,0.4873254009311951,16.70383882522583,0.02070724032819271,6,13
67,CEVAE,,,36.76457715034485,,6,13
68,M3E2,0.05719223857482582,0.2202572347266881,37.093385457992554,0.020753679797053337,6,13
69,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,13
70,DA,0.06062282578444918,0.38742138364779877,25.31447982788086,0.01732309258742998,6,14
71,Dragonnet,0.05531003006359249,0.5184815184815184,17.037040948867798,0.022635888308286667,6,14
72,CEVAE,0.07304229174365907,0.5134177215189872,37.157310247421265,0.004903626628220081,6,14
73,M3E2,0.06712688278963476,0.16340425531914893,37.34186577796936,0.010819035582244396,6,14
74,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,14
75,DA,0.0389584941806282,0.48382126348228044,26.043527603149414,0.03898742419125095,6,15
76,Dragonnet,0.02638035320302158,0.5061601642710473,17.161945581436157,0.051565565168857574,6,15
77,CEVAE,0.06216935493608623,0.5007664793050587,37.445292711257935,0.015776563435792923,6,15
78,M3E2,0.016318745384014552,0.21445591739475772,37.40434813499451,0.09426466375589371,6,15
79,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,15
80,DA,0.05874443119955063,0.3103202846975089,25.441091537475586,0.019201487172328523,6,16
81,Dragonnet,0.06323661335369259,0.512639029322548,16.547294855117798,0.01470930501818657,6,16
82,CEVAE,0.013387248447143132,0.48637739656912216,36.777334213256836,0.06455866992473602,6,16
83,M3E2,0.009102486601077611,0.2353846153846154,37.33978271484375,0.06884343177080154,6,16
84,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,16
85,DA,0.07628485137920135,0.39325842696629215,25.424847841262817,0.0016610669926777977,6,17
86,Dragonnet,0.0411382285561195,0.526210683974039,16.652405977249146,0.03680768981575966,6,17
87,CEVAE,0.08739158563872486,0.5184815184815185,37.256147146224976,-0.009445667266845703,6,17
88,M3E2,0.19257628970404772,0.0,37.051255226135254,-0.11463037133216858,6,17
89,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,17
90,DA,0.0899517933910348,0.512256128064032,26.126377820968628,-0.012005875019155643,6,18
91,Dragonnet,0.06032595836182743,0.527820316488004,17.943406343460083,0.017619960010051727,6,18
92,CEVAE,0.08769963920673042,0.5,37.32560443878174,-0.009753720834851265,6,18
93,M3E2,0.07627678109889537,0.0,37.13428592681885,0.0016691372729837894,6,18
94,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,18
95,DA,0.06355918609342986,0.28678678678678676,25.54793953895569,0.014386732278449285,6,19
96,Dragonnet,0.028412480434381063,0.5193260654112983,16.699228286743164,0.04953343793749809,6,19
97,CEVAE,0.07598863990602701,0.5012632642748862,37.254135608673096,0.0019572784658521414,6,19
98,M3E2,0.07760384641329444,0.0,37.039417028427124,0.00034207195858471096,6,19
99,TrueTreat,0.0,0.0,0.0,0.07794591837187916,6,19
100,DA,0.28390601968090245,0.108,25.549120664596558,-0.13872540626918656,7,0
101,Dragonnet,0.3045204860897451,0.48504622077215875,16.500356435775757,-0.11811093986034393,7,0
102,CEVAE,0.3319993970723539,0.49040511727078895,37.22120428085327,-0.09063202887773514,7,0
103,M3E2,0.448800092730084,0.0,37.08933877944946,0.026168666779994965,7,0
104,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,0
105,DA,0.27031863438037973,0.0322234156820623,25.408935070037842,-0.15231279156970928,7,1
106,Dragonnet,0.3137510401935964,0.45530260966129926,16.50691270828247,-0.10888038575649261,7,1
107,CEVAE,0.3435887528391271,0.46860158311345645,37.06251502037048,-0.07904267311096191,7,1
108,M3E2,0.35184020379499487,0.0,37.03580284118652,-0.07079122215509415,7,1
109,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,1
110,DA,0.28145729190326474,0.10059171597633135,25.58607769012451,-0.14117413404682425,7,2
111,Dragonnet,0.326527191493073,0.45454545454545453,15.873285293579102,-0.09610423445701599,7,2
112,CEVAE,0.3300198523135572,0.46455026455026455,37.00655460357666,-0.09261157363653183,7,2
113,M3E2,0.1264205707044988,0.0,37.95754528045654,-0.2962108552455902,7,2
114,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,2
115,DA,0.323544118945705,0.07942973523421588,26.325653314590454,-0.09908730700438398,7,3
116,Dragonnet,0.2645954323740392,0.46600877192982454,16.156352996826172,-0.1580359935760498,7,3
117,CEVAE,0.3501841781468778,0.49338274219163575,37.62720441818237,-0.07244724780321121,7,3
118,M3E2,0.2831685824127584,0.0,37.9282648563385,-0.13946284353733063,7,3
119,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,3
120,DA,0.29111558943229987,0.12,26.162158250808716,-0.13151583651778911,7,4
121,Dragonnet,0.2789615375728994,0.4653950953678474,15.893247842788696,-0.14366988837718964,7,4
122,CEVAE,0.3065333796472936,0.4617032672737011,37.44241118431091,-0.11609804630279541,7,4
123,M3E2,0.4583690559299379,0.0,37.13186025619507,0.03573762997984886,7,4
124,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,4
125,DA,0.3098589676386147,0.12596899224806202,26.265268087387085,-0.11277245831147431,7,5
126,Dragonnet,0.3382210193009763,0.46276595744680854,16.09001636505127,-0.0844104066491127,7,5
127,CEVAE,0.34495606848911337,0.4904661016949152,37.20601940155029,-0.07767535746097565,7,5
128,M3E2,0.18655067512706808,0.0,37.02196264266968,-0.23608075082302094,7,5
129,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,5
130,DA,0.3038172627494931,0.0189873417721519,25.772155046463013,-0.11881416320059589,7,6
131,Dragonnet,0.301670005712071,0.48369565217391297,16.30191683769226,-0.12096142023801804,7,6
132,CEVAE,0.3300072086782842,0.48358520062532573,36.50252938270569,-0.09262421727180481,7,6
133,M3E2,0.4996139688225179,0.0,37.1252281665802,0.0769825428724289,7,6
134,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,6
135,DA,0.3015897163029797,0.021413276231263385,25.6270649433136,-0.12104170964710928,7,7
136,Dragonnet,0.31587450781778387,0.4751619870410367,17.149595499038696,-0.10675691813230515,7,7
137,CEVAE,0.326944364401856,0.4862579281183932,36.90191841125488,-0.09568706154823303,7,7
138,M3E2,0.5292217192979245,0.0,37.291743993759155,0.10659029334783554,7,7
139,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,7
140,DA,0.31076506923484376,0.029914529914529916,25.373870611190796,-0.11186635671524524,7,8
141,Dragonnet,0.31507670709804586,0.47419354838709676,16.298471689224243,-0.10755471885204315,7,8
142,CEVAE,0.3454655168385892,0.5007940709370038,37.309698820114136,-0.07716590911149979,7,8
143,M3E2,0.3584784699411779,0.0,37.11607336997986,-0.06415295600891113,7,8
144,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,8
145,DA,0.2865645893373753,0.02816901408450704,25.82538080215454,-0.13606683661271377,7,9
146,Dragonnet,0.3034319711656957,0.4635055940330315,16.048211812973022,-0.11919945478439331,7,9
147,CEVAE,0.3074099330039411,0.4745222929936306,37.02965068817139,-0.11522149294614792,7,9
148,M3E2,0.1629583371611028,0.0,37.052361726760864,-0.2596730887889862,7,9
149,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,9
150,DA,0.2782509406827693,0.05863874345549738,26.21158003807068,-0.14438048526731972,7,10
151,Dragonnet,0.3482112197013288,0.4702702702702703,16.485474348068237,-0.07442020624876022,7,10
152,CEVAE,0.29081117937282613,0.48785638859556496,37.37804985046387,-0.13182024657726288,7,10
153,M3E2,0.154503060671845,0.0,37.533379793167114,-0.268128365278244,7,10
154,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,10
155,DA,0.3004724643878833,0.08187134502923978,25.74642300605774,-0.12215896156220574,7,11
156,Dragonnet,0.37713299894646696,0.456140350877193,15.798240423202515,-0.045498427003622055,7,11
157,CEVAE,0.31235603818611196,0.49452269170579033,37.65015983581543,-0.11027538776397705,7,11
158,M3E2,0.41718605829344085,0.0,37.65453481674194,-0.005445367656648159,7,11
159,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,11
160,DA,0.29423213266039494,0.041036717062634995,26.046114206314087,-0.12839929328969404,7,12
161,Dragonnet,0.28898879716114095,0.45562770562770566,16.41187834739685,-0.13364262878894806,7,12
162,CEVAE,0.3310051394434362,0.46801705756929635,37.10089564323425,-0.09162628650665283,7,12
163,M3E2,0.2005325091810613,0.0,37.06009006500244,-0.2220989167690277,7,12
164,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,12
165,DA,0.2904129556915558,0.034764826175869123,25.408499002456665,-0.13221847025853323,7,13
166,Dragonnet,0.3149213624926,0.47318611987381703,16.29952573776245,-0.10771006345748901,7,13
167,CEVAE,0.32988261261896185,0.4793733681462141,37.05117154121399,-0.09274881333112717,7,13
168,M3E2,0.3701417540939241,0.0,37.19189715385437,-0.05248967185616493,7,13
169,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,13
170,DA,0.2727589333971862,0.037158469945355196,26.012458324432373,-0.1498724925529028,7,14
171,Dragonnet,0.26351167092041067,0.4433277498604132,16.231741189956665,-0.15911975502967834,7,14
172,CEVAE,0.32404497841314367,0.46869983948635635,37.085076332092285,-0.09858644753694534,7,14
173,M3E2,0.4321488302008896,0.0,37.63925623893738,0.00951740425080061,7,14
174,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,14
175,DA,0.28788979345074306,0.052004333694474526,25.749817848205566,-0.13474163249934595,7,15
176,Dragonnet,0.29418191144184164,0.4736556219445953,15.90099024772644,-0.12844951450824738,7,15
177,CEVAE,0.31196421960310033,0.47603661820140014,37.3858540058136,-0.11066720634698868,7,15
178,M3E2,0.4703563434811025,0.0,37.12368059158325,0.04772491753101349,7,15
179,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,15
180,DA,0.29144908462452784,0.056955093099671415,25.504778146743774,-0.13118234132556117,7,16
181,Dragonnet,0.25687312910274557,0.45739910313901344,15.784301519393921,-0.16575829684734344,7,16
182,CEVAE,0.3137105835409551,0.46579804560260596,37.23191714286804,-0.10892084240913391,7,16
183,M3E2,0.13494162091926626,0.0,37.3267776966095,-0.28768980503082275,7,16
184,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,16
185,DA,0.3075433131344865,0.05111821086261981,26.076298236846924,-0.11508811281560251,7,17
186,Dragonnet,0.3400460390181928,0.4430665163472379,16.723657369613647,-0.08258538693189621,7,17
187,CEVAE,0.3185544444055944,0.49893162393162394,37.20446443557739,-0.10407698154449463,7,17
188,M3E2,0.18860749730781606,0.0,37.14328479766846,-0.23402392864227295,7,17
189,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,17
190,DA,0.29928759330341126,0.059893048128342244,25.80325961112976,-0.12334383264667775,7,18
191,Dragonnet,0.32068183103517583,0.4611201740076128,16.58034372329712,-0.10194959491491318,7,18
192,CEVAE,0.3392363024683385,0.47552447552447547,37.318299770355225,-0.08339512348175049,7,18
193,M3E2,0.37390516528801016,0.0,37.23038840293884,-0.04872626066207886,7,18
194,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,18
195,DA,0.33561266166799447,0.09456740442655935,25.879112243652344,-0.08701876428209453,7,19
196,Dragonnet,0.38408861512259534,0.4657387580299786,16.583818197250366,-0.03854281082749367,7,19
197,CEVAE,0.3586254102917104,0.4718384697130712,37.076396465301514,-0.0640060156583786,7,19
198,M3E2,0.3692537342937379,0.0,37.196449756622314,-0.05337769165635109,7,19
199,TrueTreat,0.0,0.0,0.0,-0.422631425950089,7,19
200,DA,0.0235968507412922,0.4953225012309207,26.19558620452881,0.0007956715863372589,8,0
201,Dragonnet,0.004725867598496469,0.47585513078470826,16.320218086242676,-0.018075311556458473,8,0
202,CEVAE,0.018484501349918636,0.4997465788139889,36.99071168899536,-0.004316677805036306,8,0
203,M3E2,0.055763210817419084,0.20192307692307696,37.01481032371521,0.03296203166246414,8,0
204,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,0
205,DA,0.020961607990081545,0.5642161204605847,26.25833296775818,-0.0018395711648733968,8,1
206,Dragonnet,0.01057655801548818,0.479347271800102,16.3220431804657,-0.012224621139466763,8,1
207,CEVAE,0.025318005304031166,0.5025278058645096,37.50537848472595,0.0025168261490762234,8,1
208,M3E2,0.08674545930250743,0.6657681940700809,37.30625653266907,0.06394428014755249,8,1
209,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,1
210,DA,0.012365771685572274,0.5972447325769854,26.140761613845825,-0.010435407469382669,8,2
211,Dragonnet,0.014741238490499464,0.5015015015015015,16.888482093811035,-0.03754241764545441,8,2
212,CEVAE,0.031276704459630045,0.4921992954202315,37.280174016952515,0.008475525304675102,8,2
213,M3E2,0.02761433152034143,0.19919678714859437,37.10915803909302,0.004813152365386486,8,2
214,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,2
215,DA,0.014032168956158506,0.533715925394548,26.12847924232483,-0.008769010198796437,8,3
216,Dragonnet,0.030630945875488313,0.5037481259370314,16.388175010681152,0.007829766720533371,8,3
217,CEVAE,0.04014901602192977,0.49496981891348085,37.138153314590454,0.01734783686697483,8,3
218,M3E2,0.045344849764548334,0.20237154150197628,37.3632128238678,0.02254367060959339,8,3
219,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,3
220,DA,0.04070959130805768,0.6057142857142858,26.13525629043579,0.017908412153102734,8,4
221,Dragonnet,0.03320419201179603,0.5203331700146987,16.69226050376892,0.010403012856841087,8,4
222,CEVAE,0.03405074746831516,0.5114427860696518,37.201738119125366,0.011249568313360214,8,4
223,M3E2,0.019272186509512457,0.0,37.09532380104065,-0.003528992645442486,8,4
224,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,4
225,DA,0.03683643386606339,0.5559633027522937,25.51418900489807,0.014035254711108445,8,5
226,Dragonnet,0.0533487700812445,0.5093411996066863,16.39332914352417,0.03054759092628956,8,5
227,CEVAE,0.019066301123418006,0.49599198396793587,36.76866555213928,-0.0037348780315369368,8,5
228,M3E2,0.05774588854535678,0.2052877138413686,37.23912262916565,0.03494470939040184,8,5
229,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,5
230,DA,0.0005359881672315145,0.4579741379310345,25.652584314346313,-0.022265190987723428,8,6
231,Dragonnet,0.06355981500371555,0.495752123938031,17.8961501121521,0.040758635848760605,8,6
232,CEVAE,0.014714228636764082,0.504,37.13215160369873,-0.00808695051819086,8,6
233,M3E2,0.01630582678615311,0.0,37.289528131484985,-0.006495352368801832,8,6
234,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,6
235,DA,0.013292232891523746,0.5710526315789474,25.37676739692688,-0.009508946263431196,8,7
236,Dragonnet,0.04991719470842937,0.4940934771443246,16.813610315322876,0.027116015553474426,8,7
237,CEVAE,0.02513364534377316,0.4858585858585859,37.29121398925781,0.0023324661888182163,8,7
238,M3E2,0.0227193134704764,0.0,37.17568302154541,-8.18656844785437e-05,8,7
239,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,7
240,DA,0.0023372434510352987,0.5413891531874405,25.93390417098999,-0.02513842260599024,8,8
241,Dragonnet,0.013767112693928274,0.5181863477827603,16.88692283630371,-0.009034066461026669,8,8
242,CEVAE,0.03805868728534123,0.5109780439121756,37.459797382354736,-0.06085986644029617,8,8
243,M3E2,0.0026823223523722017,0.0,36.997331380844116,-0.02011885680258274,8,8
244,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,8
245,DA,0.00047807067499922723,0.5495699411498416,25.775715827941895,-0.022323108479955715,8,9
246,Dragonnet,0.005076553388677629,0.4906801007556675,16.78422212600708,-0.017724625766277313,8,9
247,CEVAE,0.0324650819458141,0.49498997995991983,37.29986381530762,-0.05526626110076904,8,9
248,M3E2,0.03692815331294397,0.22012578616352202,37.17690348625183,0.014126974157989025,8,9
249,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,9
250,DA,0.014898761797431832,0.5597850425436632,25.869961261749268,-0.00790241735752311,8,10
251,Dragonnet,0.02576197026781002,0.50390625,16.782777070999146,0.002960791112855077,8,10
252,CEVAE,0.004414433329545053,0.499003984063745,37.27148795127869,-0.01838674582540989,8,10
253,M3E2,0.03439909470751146,0.20888542478565864,36.987040758132935,0.011597915552556515,8,10
254,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,10
255,DA,0.0006016217827144385,0.513671875,26.29644751548767,-0.022199557372240504,8,11
256,Dragonnet,0.013012042916558775,0.5322896281800391,16.011237621307373,-0.009789136238396168,8,11
257,CEVAE,0.01922003953234097,0.5101736972704715,37.19194293022156,-0.042021218687295914,8,11
258,M3E2,0.050891291634000746,0.0,37.36560320854187,-0.07369247078895569,8,11
259,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,11
260,DA,0.0006150818074824593,0.4967451176765147,26.062079191207886,-0.023416260962437402,8,12
261,Dragonnet,0.020230448753751906,0.4821338701560141,16.35293960571289,-0.0025707304012030363,8,12
262,CEVAE,0.02632840751186749,0.4887104867034621,37.34158682823181,-0.049129586666822433,8,12
263,M3E2,0.00015899138077357655,0.6355963302752294,37.386136531829834,-0.022642187774181366,8,12
264,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,12
265,DA,0.03666607515418516,0.5371900826446281,25.834746599197388,0.013864895999230218,8,13
266,Dragonnet,0.08813637094124416,0.5153313550939664,16.938551664352417,0.06533519178628922,8,13
267,CEVAE,0.02570934635139266,0.5020242914979757,37.52942228317261,0.0029081671964377165,8,13
268,M3E2,0.06815535919293025,0.1734860883797054,37.23459434509277,0.04535418003797531,8,13
269,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,13
270,DA,0.01989837006291001,0.5962479608482871,25.922338485717773,-0.04269954921786495,8,14
271,Dragonnet,0.0244107169054375,0.5141463414634146,16.871652126312256,0.0016095377504825592,8,14
272,CEVAE,0.01627712725178143,0.5015045135406219,37.61887502670288,-0.039078306406736374,8,14
273,M3E2,0.02217574587109694,0.6344322344322344,37.390645027160645,-0.0006254332838580012,8,14
274,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,14
275,DA,0.01940357557306202,0.5253991291727141,25.890843629837036,-0.0033976035818929218,8,15
276,Dragonnet,0.03303155274613956,0.5362110311750599,16.641321420669556,0.010230373591184616,8,15
277,CEVAE,0.004008155599988905,0.49849548645937813,37.102850914001465,-0.026809334754943848,8,15
278,M3E2,0.03674336121901134,0.6724773717733824,37.44498348236084,0.013942182064056396,8,15
279,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,15
280,DA,0.019519549218081918,0.6017842660178427,26.094557285308838,-0.003281629936873024,8,16
281,Dragonnet,0.01429387582913777,0.5164506480558325,17.07255744934082,-0.03709505498409271,8,16
282,CEVAE,0.029886416807018312,0.5198992443324937,36.74035358428955,0.00708523765206337,8,16
283,M3E2,0.040404127626858743,0.2173228346456693,37.11257815361023,0.0176029484719038,8,16
284,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,16
285,DA,0.008934357177742802,0.5273775216138329,25.775625228881836,-0.01386682197721214,8,17
286,Dragonnet,0.13104524807556728,0.5012456402590932,16.623823404312134,0.10824406892061234,8,17
287,CEVAE,0.027731981775902304,0.5131048387096774,37.30392289161682,0.004930802620947361,8,17
288,M3E2,0.07138364361151317,0.20810166799046861,37.370147943496704,0.04858246445655823,8,17
289,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,17
290,DA,0.002524809823063339,0.5754509458864936,25.916540384292603,-0.02532598897801828,8,18
291,Dragonnet,0.007367570237077681,0.46828261990716863,16.865322828292847,-0.030168749392032623,8,18
292,CEVAE,,,20.75066113471985,,8,18
293,M3E2,0.010156680182374922,0.6284454244762954,37.20155644416809,-0.032957859337329865,8,18
294,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,18
295,DA,0.023706545617712512,0.5700854700854701,25.83595323562622,0.0009053664627575701,8,19
296,Dragonnet,0.07726119430287937,0.49138804457953394,16.62522840499878,0.05446001514792442,8,19
297,CEVAE,0.001566265062250105,0.4916030534351145,37.36290645599365,-0.024367444217205048,8,19
298,M3E2,0.025272038481377157,0.202757502027575,37.30115270614624,0.0024708593264222145,8,19
299,TrueTreat,0.0,0.0,0.0,-0.022801179154954943,8,19
300,DA,0.03217904210788253,0.45736434108527135,25.6253399848938,0.031901903429829785,9,0
301,Dragonnet,0.019608437446573097,0.5020491803278687,16.1211576461792,0.019331298768520355,9,0
302,CEVAE,0.0003844737430203719,0.5118626956082786,37.001914501190186,0.00010733506496762857,9,0
303,M3E2,0.02706665861389907,0.15449202350965574,37.38794422149658,0.02678951993584633,9,0
304,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,0
305,DA,0.00436985554149831,0.47348277747402956,25.81741213798523,0.004092716863445567,9,1
306,Dragonnet,0.0017710945239973268,0.4899016053858105,16.40208911895752,0.0014939558459445834,9,1
307,CEVAE,0.039937869282743614,0.5012658227848102,37.09799838066101,-0.040215007960796356,9,1
308,M3E2,0.3585197398342875,0.6425373134328358,37.419496297836304,0.35824260115623474,9,1
309,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,1
310,DA,0.031132789298422416,0.33242506811989103,25.9416561126709,0.030855650620369674,9,2
311,Dragonnet,0.05448197889111312,0.4864311315924219,16.537435054779053,0.05420484021306038,9,2
312,CEVAE,4.803738468168431e-05,0.4926507856056766,37.13991856575012,-0.000229101293371059,9,2
313,M3E2,0.0029182135031309924,0.16610738255033558,37.41095972061157,0.002641074825078249,9,2
314,TrueTreat,0.0,0.0,0.0,-0.0002771386780527433,9,2
315,DA,0.025170400804492208,0.4073416222616933,26.061131715774536,-0.02544753948254495,9,3
316,Dragonnet,0.01988667565367492,0.5108531044926805,16.1684787273407,0.019609536975622177,9,3
317,CEVAE,0.03581048977591721,0.49646107178968657,37.00784349441528,-0.036087628453969955,9,3
318,M3E2,0.12952267435409753,0.0,37.4450204372406,-0.12979981303215027,9,3
