,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,T4,seed_data,seed_models
57,CEVAE,0.20139098072588366,0.4762007491685818,111.44596123695374,-0.0001659632398514077,0.0027727149426937103,-0.07125009596347809,0.014802336692810059,0.10464134812355042,6,6
58,M3E2,0.1426142843909356,0.5406060606060606,49.9048535823822,0.13342852890491486,-0.08543653786182404,0.020292207598686218,0.19460724294185638,0.16583390533924103,6,6
59,TrueTreat,0.4644480833351027,0.0,0.0,-0.07794591837187916,0.18225098090312603,0.0544551970190005,-0.22477294913678475,-0.6216951629069662,6,6
60,DA,0.22030778655264732,0.010362694300518133,37.46933341026306,-0.005247250585175819,-0.029414308075971826,0.02320249798094864,-0.05223721614854334,0.11085393221321611,6,7
61,CEVAE,0.207720656391949,0.46495653230694345,115.04050040245056,-0.022048257291316986,-0.0069238729774951935,-0.04822864755988121,-0.03514866158366203,0.12456132471561432,6,7
62,M3E2,0.14171947263868917,0.5563636363636364,51.40549111366272,-0.027483906596899033,-0.03637181967496872,-0.11514686048030853,0.01887340098619461,0.4309979975223541,6,7
63,TrueTreat,0.4644480833351027,0.0,0.0,-0.07794591837187916,0.18225098090312603,0.0544551970190005,-0.22477294913678475,-0.6216951629069662,6,7
64,DA,0.1375376038957646,0.07109004739336491,38.45502233505249,-0.03995212258485497,0.031670337617143406,-0.05528051519592217,-0.05333191533285866,0.07265867575345487,7,0
65,CEVAE,0.13935747804055498,0.4634919250236077,112.62051939964294,-0.07243944704532623,-0.005303485319018364,-0.038637690246105194,-0.04881549999117851,0.05591939389705658,7,0
66,M3E2,0.34349608485503114,0.503030303030303,51.01941514015198,0.2542940080165863,0.5601681470870972,0.12396322935819626,0.3309817314147949,0.16538864374160767,7,0
67,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,0
68,DA,0.1357795806975088,0.06419753086419752,38.88377380371094,0.013414296162557435,0.03609267953477706,-0.031672830976226,-0.10452609721578049,0.06088505540520159,7,1
69,CEVAE,0.11916990956226874,0.48279084899694025,113.63791584968567,-0.02886042185127735,0.04201513156294823,-0.00991025660187006,-0.07100854068994522,0.10219717025756836,7,1
70,M3E2,0.20233886157078654,0.5321212121212121,50.45232844352722,-0.04468856751918793,0.1298878788948059,0.32752683758735657,0.1083599179983139,0.12285371124744415,7,1
71,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,1
72,DA,0.12567831364515064,0.1692650334075724,38.60746884346008,-0.08567770588529416,0.051299941952708296,-0.06550610708245716,-0.06736147174972668,0.06279597484018745,7,2
73,CEVAE,0.11080928543517873,0.4721223219681221,113.885822057724,-0.09901408106088638,0.04458402097225189,-0.04862521216273308,-0.06991039216518402,0.11109084635972977,7,2
74,M3E2,0.15750364961350077,0.5393939393939394,48.0722758769989,0.018042072653770447,0.23526881635189056,-0.07266945391893387,-0.0008808395359665155,0.2598283886909485,7,2
75,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,2
76,DA,0.10464721539353601,0.10972568578553617,38.33118152618408,-0.08710809546402762,0.07375988037875991,-0.0743661956440177,-0.11283013532840164,0.12935469223491067,7,3
77,CEVAE,0.14252559236319146,0.4616053679512394,97.85567045211792,-0.11060845851898193,0.055886976420879364,-0.07803832739591599,,0.0695820078253746,7,3
78,M3E2,0.1277003125176091,0.5612121212121212,49.77652907371521,-0.11105937510728836,-0.08046039938926697,-0.00043772446224465966,-0.015380476601421833,0.16151189804077148,7,3
79,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,3
80,DA,0.1356889485617518,0.04672897196261683,38.771648645401,-0.03384674975021032,0.036349782670466325,-0.08007612716592227,-0.12228175772961385,0.07997902373905927,7,4
81,CEVAE,0.14102523241483939,0.48052433003147765,114.81017994880676,-0.04339051619172096,-1.5748775695101358e-05,-0.042831022292375565,-0.07736504822969437,0.046985600143671036,7,4
82,M3E2,0.23581705393630092,0.47878787878787876,50.19707942008972,0.03726500645279884,-0.052521076053380966,0.31342968344688416,-0.14253166317939758,0.38512685894966125,7,4
83,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,4
84,DA,0.14052796753147775,0.057007125890736345,39.44220948219299,-0.08588717787855657,-0.008780831936753627,-0.07386362986933821,-0.07048895753604557,0.0536490443053137,7,5
85,CEVAE,0.1454652650834112,0.4872871157508956,114.89763498306274,-0.07777543365955353,0.027455121278762817,-0.08496979624032974,-0.05398358404636383,0.02844988740980625,7,5
86,M3E2,0.18977387847739283,0.5648484848484848,50.927329778671265,0.3343804180622101,0.10362300276756287,0.12299704551696777,-0.12947063148021698,0.21743331849575043,7,5
87,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,5
88,DA,0.13390251122187274,0.07511737089201878,38.688549280166626,-0.10519065207145827,0.015736165777584573,-0.10234277567477379,-0.058265410073949794,0.08365854721363003,7,6
89,CEVAE,0.15595227490114555,0.48080676903951974,112.9872214794159,-0.10138531029224396,-0.009350433014333248,-0.10064970701932907,-0.0023539846297353506,0.05652002617716789,7,6
90,M3E2,0.19191372999970582,0.4909090909090909,50.539926052093506,0.055058903992176056,-0.07917572557926178,0.029360264539718628,0.14447413384914398,0.1949310153722763,7,6
91,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,6
92,DA,0.11836983159917572,0.10574712643678161,37.694283962249756,-0.05320693099276788,0.07668498326749609,-0.07694606631974532,-0.08698349605095554,0.09824205358385996,7,7
93,CEVAE,0.1166487539739399,0.4700744803119695,113.07388758659363,-0.05553105100989342,0.07169340550899506,-0.05590591952204704,-0.056099746376276016,0.11935850232839584,7,7
94,M3E2,0.2337090472542541,0.526060606060606,50.59242868423462,0.029207320883870125,0.016393162310123444,-0.13568037748336792,0.03340398147702217,0.5510876774787903,7,7
95,TrueTreat,0.33857225496420196,0.0,0.0,0.422631425950089,-0.1164843426352082,0.0082050409196461,0.10187907074912696,-0.19723075715643465,7,7
96,DA,0.279376211343311,0.01671309192200557,37.74928164482117,0.10903593562003223,-0.09762706354261756,0.09617802462077517,0.04643340727100162,0.17499109980747796,8,0
97,CEVAE,0.22822083954432573,0.48202779079577646,108.60322260856628,0.012558684684336185,-0.13133502006530762,,0.00484049366787076,0.17983195185661316,8,0
98,M3E2,0.2552647647646539,0.5624242424242424,50.75895595550537,0.036045558750629425,0.317440390586853,0.2026115208864212,0.38096585869789124,0.2654164135456085,8,0
99,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,0
100,DA,0.27569964341709313,0.010869565217391306,38.25535321235657,0.08544501640934143,-0.041687954890217635,0.1532821437339443,0.06681051488618919,0.1482409021519194,8,1
101,CEVAE,0.3008580078518895,0.4558606478765738,113.90659427642822,0.026746289804577827,-0.06202511861920357,0.038330744951963425,0.0009346229489892721,0.12424048036336899,8,1
102,M3E2,0.23731800260750324,0.576969696969697,50.61077356338501,-0.08928004652261734,-0.04918573424220085,0.2968582808971405,0.08075210452079773,0.13336627185344696,8,1
103,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,1
104,DA,0.27109666536215454,0.011396011396011395,38.42888593673706,0.07851803313495632,-0.04878874542058424,0.12168796473320066,0.048158202650347724,0.2074745098584459,8,2
105,CEVAE,0.25878770115731214,0.46246404199810376,105.45800614356995,-0.02401220239698887,-0.09504233300685883,0.015310474671423435,,0.1893935650587082,8,2
106,M3E2,0.260972109312093,0.5890909090909091,50.619901180267334,0.014201893471181393,-0.2387802004814148,-0.07717100530862808,0.09569758176803589,0.15510928630828857,8,2
107,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,2
108,DA,0.2676752899555055,0.0320855614973262,38.82666778564453,0.07651536579229037,-0.08368761331771225,0.13745773189667174,0.04674743059334336,0.17332085654543036,8,3
109,CEVAE,0.28121312029277357,0.46928383442496413,114.69800591468811,0.0016940532950684428,-0.10822730511426926,0.04822889715433121,0.0012532962718978524,0.14099366962909698,8,3
110,M3E2,0.24782233628241093,0.5842424242424242,49.5566668510437,-0.15360040962696075,-0.12289655208587646,-0.03710358217358589,0.1165781021118164,0.36959001421928406,8,3
111,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,3
112,DA,0.2589380373770277,0.010610079575596818,36.71263337135315,0.04289405054895351,-0.10453887468556934,0.11602302916462996,0.07936261819854387,0.1513540579534667,8,4
113,CEVAE,0.2793641140571025,0.4847023114311876,110.60093426704407,-0.03292004391551018,-0.09199037402868271,0.047876786440610886,0.02506743185222149,0.12863723933696747,8,4
114,M3E2,0.1942185671399228,0.49575757575757573,51.12129855155945,-0.055355776101350784,-0.32212039828300476,0.26930931210517883,-0.12194995582103729,0.3708549737930298,8,4
115,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,4
116,DA,0.25155922718503215,0.02110817941952507,40.459867000579834,-0.011750737853343405,-0.12621489284186066,0.06750412244490887,0.050722210326325075,0.18908661694679604,8,5
117,CEVAE,0.27298510576395063,0.4807304747906542,117.11866998672485,-0.03708907961845398,-0.1386091411113739,0.007822870276868343,-0.01358512882143259,0.19678902626037598,8,5
118,M3E2,0.3066294015067575,0.5781818181818181,51.28216195106506,0.21154098212718964,-0.10300534218549728,0.07991861552000046,-0.08066708594560623,0.2792118191719055,8,5
119,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,5
120,DA,0.27122702937997906,0.11246943765281171,37.20978856086731,0.10498300631703149,-0.08280122336867717,0.14711434245105737,0.06318967467009204,0.15881733526570446,8,6
121,CEVAE,0.33997188197315636,0.4682779888419145,108.48641657829285,,-0.10882261395454407,0.06354023516178131,0.020090432837605476,0.12793272733688354,8,6
122,M3E2,0.2449599994749329,0.5478787878787879,49.519965410232544,-0.11203769594430923,-0.03063218668103218,0.1363166719675064,0.3580143451690674,0.04260077700018883,8,6
123,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,6
124,DA,0.25062381998317995,0.07881773399014778,37.27279806137085,0.10195554358206174,-0.10741718645156703,0.14640786374665957,0.10863337811165907,0.18945273169467103,8,7
125,CEVAE,0.27464465458494997,0.4579910822563189,113.64103698730469,0.005981448572129011,-0.09040804952383041,0.042838551104068756,0.01535571925342083,0.18723057210445404,8,7
126,M3E2,0.18726504395333504,0.5745454545454546,50.57872915267944,-0.010691356845200062,-0.1685822308063507,-0.02454862929880619,0.12073361128568649,0.4912909269332886,8,7
127,TrueTreat,0.6812298865353579,0.0,0.0,0.022801179154954943,0.2728206833180276,-0.4867425772556366,-0.3465873830592348,-0.5741228935505409,8,7
